Iteration	Posterior	Likelihood	Prior	alpha[1]	alpha[2]	alpha[3]	alpha[4]	alpha[5]	alpha[6]	alpha[7]	alpha[8]	alpha[9]	alpha[10]	alpha[11]	alpha[12]	alpha[13]	alpha[14]	alpha[15]	alpha[16]	alpha[17]	alpha[18]	alpha[19]	alpha[20]	alpha[21]	alpha[22]	alpha[23]	alpha[24]	clock_rate[1]	clock_rate[2]	clock_rate[3]	clock_rate[4]	clock_rate[5]	clock_rate[6]	clock_rate[7]	clock_rate[8]	clock_rate[9]	clock_rate[10]	clock_rate[11]	clock_rate[12]	clock_rate[13]	clock_rate[14]	clock_rate[15]	clock_rate[16]	clock_rate[17]	clock_rate[18]	clock_rate[19]	clock_rate[20]	clock_rate[21]	clock_rate[22]	clock_rate[23]	clock_rate[24]	extinction	kappa[1]	kappa[2]	kappa[3]	kappa[4]	kappa[5]	kappa[6]	kappa[7]	kappa[8]	kappa[9]	kappa[10]	kappa[11]	kappa[12]	kappa[13]	kappa[14]	kappa[15]	kappa[16]	kappa[17]	kappa[18]	kappa[19]	kappa[20]	kappa[21]	kappa[22]	kappa[23]	kappa[24]	log_clock_rate[1]	log_clock_rate[2]	log_clock_rate[3]	log_clock_rate[4]	log_clock_rate[5]	log_clock_rate[6]	log_clock_rate[7]	log_clock_rate[8]	log_clock_rate[9]	log_clock_rate[10]	log_clock_rate[11]	log_clock_rate[12]	log_clock_rate[13]	log_clock_rate[14]	log_clock_rate[15]	log_clock_rate[16]	log_clock_rate[17]	log_clock_rate[18]	log_clock_rate[19]	log_clock_rate[20]	log_clock_rate[21]	log_clock_rate[22]	log_clock_rate[23]	log_clock_rate[24]	relativeExtinction	root	speciation
4540	-140648	-140363	-285.441	0.204023	0.197237	0.192275	0.176138	0.186308	0.211124	0.187157	0.21829	0.207002	0.185499	0.201961	0.182809	0.178018	0.196747	0.223524	0.197533	0.202856	0.191131	0.196445	0.179105	0.186241	0.190505	0.209689	0.192291	0.00523383	0.0057333	0.00560058	0.00574642	0.00572786	0.00615646	0.00528588	0.00604953	0.00495219	0.00584933	0.00553593	0.00504644	0.0052473	0.00515989	0.00570942	0.00568518	0.00547084	0.0053564	0.00521087	0.00608409	0.00532057	0.00541635	0.00568344	0.00537547	1.51175	4.51473	5.00125	5.02202	4.09658	5.5384	5.49541	5.07286	4.77896	4.34657	5.31686	5.52723	5.12218	5.3996	5.25463	4.80366	4.84507	4.56045	4.63497	5.12576	4.61154	4.70107	4.15486	5.03289	5.06758	-2.28118	-2.2416	-2.25177	-2.2406	-2.24201	-2.21067	-2.27688	-2.21828	-2.3052	-2.23289	-2.25681	-2.29701	-2.28006	-2.28736	-2.24341	-2.24526	-2.26195	-2.27113	-2.28309	-2.2158	-2.27404	-2.26629	-2.24539	-2.26958	0.992891	84.5583	1.52257
4550	-140635	-140355	-280.217	0.227119	0.192349	0.210035	0.21684	0.208477	0.182358	0.205659	0.194813	0.18976	0.209562	0.190733	0.197105	0.196141	0.204082	0.221229	0.186397	0.196396	0.192738	0.199288	0.18121	0.200912	0.210089	0.211275	0.18989	0.00529431	0.00592745	0.00577774	0.00540003	0.00548827	0.00547621	0.00563004	0.00548765	0.00541675	0.00550394	0.00510378	0.00511246	0.00530295	0.00544908	0.00506318	0.00602623	0.00601195	0.00578559	0.0056883	0.00538114	0.00542959	0.0054899	0.00556584	0.00514845	3.10798	5.29909	4.76861	4.41141	5.41296	4.98751	5.15879	5.0676	4.53252	4.60307	5.31686	4.11568	4.99401	4.42686	4.92779	4.63668	4.84123	4.06422	4.79992	4.88974	4.7724	5.1401	4.75471	4.92348	4.1416	-2.27619	-2.22713	-2.23824	-2.2676	-2.26056	-2.26152	-2.24949	-2.26061	-2.26626	-2.25933	-2.29211	-2.29137	-2.27548	-2.26368	-2.29558	-2.21995	-2.22098	-2.23765	-2.24502	-2.26913	-2.26523	-2.26044	-2.25447	-2.28832	0.99752	83.2934	3.11571
4560	-140670	-140388	-281.959	0.22598	0.191692	0.215512	0.232578	0.204545	0.200543	0.188046	0.199692	0.219119	0.206812	0.19324	0.195404	0.25125	0.215156	0.177575	0.169599	0.171275	0.204551	0.231415	0.209199	0.20332	0.201105	0.241783	0.183751	0.00590169	0.00531314	0.00598694	0.00585452	0.00535866	0.00585017	0.00592703	0.00553391	0.00605107	0.0058692	0.00551341	0.00586703	0.0047802	0.00561223	0.00548566	0.00640537	0.00576544	0.00539083	0.00544164	0.00578836	0.00542543	0.00599555	0.005551	0.00490786	3.687	4.13536	4.6018	5.04277	4.53901	5.27017	4.73071	4.06099	4.87388	4.74362	4.39774	4.879	4.9011	6.04987	4.88195	5.48332	5.5524	4.61861	5.28611	4.58201	4.43648	4.8236	5.20145	4.92076	4.94785	-2.22902	-2.27465	-2.22279	-2.23251	-2.27094	-2.23283	-2.22716	-2.25697	-2.21817	-2.23142	-2.25858	-2.23158	-2.32055	-2.25086	-2.26077	-2.19346	-2.23917	-2.26834	-2.26427	-2.23744	-2.26557	-2.22217	-2.25563	-2.30911	0.993157	79.0171	3.7124
4570	-140661	-140380	-281.065	0.216505	0.202332	0.196583	0.213961	0.196735	0.185038	0.201714	0.185498	0.172445	0.193516	0.206803	0.195283	0.231303	0.2296	0.19064	0.193028	0.192152	0.202426	0.174175	0.192366	0.21101	0.20795	0.227491	0.221097	0.00502806	0.00520564	0.00538772	0.0059285	0.00554347	0.00543974	0.00574149	0.00561125	0.00552415	0.00584573	0.00563115	0.00583463	0.00522337	0.00540038	0.00525469	0.00524957	0.00540066	0.00537165	0.00624319	0.00579335	0.00493576	0.00538783	0.00583048	0.0061709	2.81275	5.44831	5.12758	4.74311	4.95626	5.89981	4.73595	4.22603	5.53622	5.31187	5.52613	4.68174	5.05105	5.13289	4.83123	4.96865	4.48086	4.67505	4.81399	4.23127	4.70119	4.28706	4.87442	5.00942	4.93177	-2.2986	-2.28353	-2.2686	-2.22706	-2.25622	-2.26442	-2.24098	-2.25094	-2.25773	-2.23316	-2.2494	-2.23399	-2.28205	-2.26758	-2.27945	-2.27988	-2.26755	-2.26989	-2.20459	-2.23707	-2.30665	-2.26859	-2.2343	-2.20965	0.997048	80.1618	2.82108
4580	-140648	-140364	-283.638	0.214696	0.216759	0.208611	0.204253	0.20178	0.193008	0.198126	0.194121	0.192033	0.178505	0.207262	0.204108	0.204494	0.210858	0.196256	0.198501	0.199377	0.19691	0.197092	0.188309	0.211093	0.193754	0.209556	0.191084	0.00523546	0.00598577	0.00522286	0.00553834	0.00545098	0.00613965	0.00502687	0.00535557	0.00551362	0.00512235	0.00547728	0.00596105	0.00490544	0.00523837	0.00500118	0.00575546	0.00559898	0.00569932	0.00595699	0.00586213	0.00565814	0.00515039	0.0055263	0.00527858	3.24814	5.09945	5.38806	4.48279	6.31096	5.0761	5.07063	4.86168	5.62988	5.45964	4.06476	4.61618	4.70204	5.76722	5.08385	4.5145	4.92155	5.08128	4.92684	5.06664	5.01607	5.07018	6.09203	5.44857	5.57544	-2.28105	-2.22288	-2.28209	-2.25662	-2.26353	-2.21186	-2.2987	-2.27119	-2.25856	-2.29053	-2.26143	-2.22468	-2.30932	-2.2808	-2.30093	-2.23992	-2.25189	-2.24418	-2.22497	-2.23194	-2.24733	-2.28816	-2.25757	-2.27748	0.998131	80.1618	3.25423
4590	-140671	-140382	-288.258	0.188278	0.202356	0.226613	0.188206	0.214986	0.187996	0.213831	0.219043	0.210043	0.184128	0.176673	0.207429	0.177106	0.190529	0.17377	0.21305	0.227372	0.22841	0.168408	0.208852	0.184834	0.187909	0.200671	0.190293	0.00542927	0.00599265	0.00586088	0.00557814	0.00554473	0.00544869	0.00527456	0.0058359	0.00580081	0.00522066	0.00512199	0.00594232	0.00542614	0.00541216	0.00558011	0.0054843	0.00568539	0.00569932	0.0051358	0.0054331	0.00504282	0.00651164	0.00632241	0.00530717	2.02128	4.56481	5.70653	5.47793	4.80545	3.87592	5.11184	5.42929	6.32121	4.83624	5.24857	4.71756	5.30557	5.48082	4.64056	4.76023	5.46176	5.09476	4.09588	5.39529	5.22536	4.46506	4.6433	5.72653	4.81524	-2.26526	-2.22238	-2.23204	-2.25351	-2.25612	-2.26371	-2.27781	-2.23389	-2.23651	-2.28227	-2.29056	-2.22604	-2.26551	-2.26663	-2.25336	-2.26088	-2.24524	-2.24418	-2.28939	-2.26495	-2.29733	-2.18631	-2.19912	-2.27514	0.965657	80.1618	2.09316
4600	-140662	-140378	-283.407	0.195834	0.197925	0.207442	0.16905	0.18576	0.198536	0.176651	0.210496	0.193509	0.188499	0.184656	0.220228	0.239358	0.17791	0.202811	0.19174	0.203615	0.177979	0.197297	0.219762	0.183464	0.208366	0.191029	0.245303	0.00615739	0.00579338	0.00625293	0.00534828	0.00570667	0.00522453	0.00504712	0.00624629	0.00546958	0.00584847	0.00526815	0.00529122	0.0055223	0.00523971	0.00541457	0.00528079	0.00584906	0.00597394	0.00552232	0.00575207	0.00544507	0.00578638	0.00578022	0.00569918	2.67147	5.3769	4.83586	5.0065	4.85684	5.20634	5.08408	4.66486	5.34662	5.29419	4.61268	4.71183	4.73461	4.52213	4.74495	5.7235	5.85083	5.59894	4.76529	4.48418	6.05539	5.32864	4.76286	5.22816	4.81524	-2.2106	-2.23707	-2.20392	-2.27179	-2.24362	-2.28195	-2.29696	-2.20438	-2.26205	-2.23296	-2.27834	-2.27644	-2.25788	-2.28069	-2.26644	-2.2773	-2.23291	-2.22374	-2.25788	-2.24018	-2.264	-2.23759	-2.23806	-2.24419	0.993166	81.163	2.68985
4610	-140655	-140373	-282.321	0.234789	0.221746	0.230467	0.208539	0.201237	0.199498	0.20436	0.206786	0.207341	0.208017	0.195877	0.184959	0.206725	0.224794	0.210684	0.215835	0.204715	0.175885	0.196775	0.199255	0.226378	0.238409	0.221978	0.194821	0.00520578	0.00596791	0.00509008	0.00566656	0.00503637	0.00540196	0.0062516	0.00510612	0.00609645	0.00487366	0.00537502	0.00577044	0.006002	0.00599161	0.0053992	0.00546942	0.0056115	0.00543302	0.00552232	0.00613235	0.00529115	0.00543808	0.00556361	0.00596474	2.28162	4.70717	4.97915	4.94474	5.79444	5.01866	4.74962	5.12952	5.06779	5.06834	5.31655	4.47976	5.78445	4.44954	5.33039	6.22393	4.62088	4.51806	4.80019	4.43954	5.23107	4.41637	4.38181	5.62427	4.71779	-2.28351	-2.22418	-2.29328	-2.24668	-2.29788	-2.26745	-2.20401	-2.29191	-2.21492	-2.31214	-2.26962	-2.23879	-2.2217	-2.22246	-2.26767	-2.26206	-2.25092	-2.26496	-2.25788	-2.21237	-2.27645	-2.26455	-2.25464	-2.22441	0.9959	78.1608	2.29102
4620	-140646	-140363	-283.592	0.217628	0.183246	0.18707	0.200421	0.225286	0.182446	0.213099	0.194719	0.191846	0.219483	0.207082	0.199791	0.19586	0.194176	0.215388	0.212604	0.221113	0.202657	0.192128	0.205915	0.181306	0.208083	0.179199	0.198927	0.00571731	0.00554716	0.00513301	0.00574322	0.00560836	0.00518925	0.0052605	0.00552183	0.00523124	0.00546581	0.00520809	0.00581986	0.00587312	0.005819	0.00570413	0.00567507	0.00604711	0.00540401	0.00536459	0.00529401	0.00571205	0.00617224	0.00542867	0.00511868	2.83251	5.41733	5.37269	5.1485	4.65819	4.76147	4.74962	5.5997	5.77894	5.10661	5.39474	5.11214	5.46329	5.44745	4.26825	4.75502	5.78338	4.87349	4.59889	4.93807	4.64968	4.63515	4.47469	4.6817	3.91254	-2.24281	-2.25593	-2.28963	-2.24084	-2.25116	-2.2849	-2.27897	-2.25792	-2.2814	-2.26235	-2.28332	-2.23509	-2.23113	-2.23515	-2.24381	-2.24603	-2.21845	-2.26728	-2.27046	-2.27622	-2.24321	-2.20956	-2.26531	-2.29084	0.987659	78.1608	2.8679
4630	-140650	-140369	-281.501	0.189787	0.189319	0.195958	0.211924	0.200553	0.198456	0.210443	0.202141	0.177207	0.212163	0.20819	0.19567	0.218667	0.205269	0.205683	0.201303	0.205713	0.23115	0.211302	0.219597	0.183964	0.200479	0.196425	0.194255	0.00569463	0.00505981	0.00615279	0.0056858	0.00528652	0.00524584	0.00539563	0.00534934	0.00581052	0.00577632	0.00527532	0.00589635	0.00573339	0.0052083	0.00578158	0.00567536	0.00549986	0.0057056	0.00581595	0.0055409	0.00598239	0.00568165	0.00572517	0.00532546	2.51341	5.01696	4.93723	5.1189	5.86358	4.08658	5.33733	5.2693	4.63931	5.03816	4.22459	4.55235	5.57806	5.14802	5.00361	4.75502	5.64982	5.27462	4.68673	4.70529	4.27835	4.76324	5.33922	4.24935	5.36501	-2.24453	-2.29587	-2.21093	-2.24521	-2.27683	-2.28019	-2.26796	-2.2717	-2.23579	-2.23835	-2.27775	-2.22942	-2.24159	-2.2833	-2.23795	-2.24601	-2.25965	-2.2437	-2.23538	-2.25642	-2.22313	-2.24553	-2.24221	-2.27364	0.996876	78.1608	2.52129
4640	-140656	-140373	-282.224	0.224493	0.202873	0.209663	0.178682	0.20415	0.204286	0.183966	0.197926	0.20373	0.190717	0.173157	0.220116	0.20499	0.207952	0.202984	0.205247	0.212354	0.197931	0.21727	0.200837	0.218046	0.196335	0.174726	0.215722	0.00549053	0.00626696	0.00569305	0.00608206	0.00602246	0.00543353	0.00616362	0.00599813	0.00615963	0.00551561	0.00585661	0.00594538	0.00512514	0.00528608	0.00537705	0.00540422	0.00644995	0.00576543	0.00574409	0.00515504	0.00543597	0.00588639	0.00544544	0.00536998	3.05833	4.91876	4.60101	4.71984	4.20113	3.94652	5.28633	5.29798	5.51194	5.21093	5.45567	4.34284	6.09089	4.80136	4.31899	4.78692	4.98337	3.71166	4.62336	4.96461	4.62574	4.81185	5.23466	4.5197	4.91719	-2.26039	-2.20294	-2.24465	-2.21595	-2.22023	-2.26492	-2.21016	-2.22198	-2.21045	-2.25841	-2.23235	-2.22582	-2.29029	-2.27687	-2.26946	-2.26727	-2.19044	-2.23917	-2.24078	-2.28777	-2.26472	-2.23015	-2.26397	-2.27003	0.985695	78.6377	3.10271
4650	-140645	-140362	-282.657	0.228609	0.197504	0.188037	0.195007	0.188358	0.187231	0.197584	0.181979	0.243446	0.194448	0.196748	0.214317	0.213993	0.195786	0.177236	0.219192	0.206739	0.191656	0.191811	0.192078	0.227546	0.198345	0.188556	0.195714	0.00564324	0.00555856	0.00648261	0.00528503	0.00606319	0.00568174	0.00572357	0.00581941	0.00537886	0.00480053	0.00593116	0.00582706	0.00555958	0.0061321	0.00561455	0.00569298	0.00498135	0.00601447	0.00595571	0.0052404	0.00611085	0.00621401	0.00586022	0.00587308	2.84551	4.88258	4.68482	5.08553	4.86176	4.73109	4.70527	5.36703	5.28697	5.2657	5.59922	4.62805	4.93468	4.50656	4.27512	4.96444	4.72543	5.44232	5.21343	5.82691	5.18961	4.47514	5.73692	4.45193	4.91719	-2.24847	-2.25504	-2.18825	-2.27695	-2.2173	-2.24552	-2.24233	-2.23512	-2.26931	-2.31871	-2.22686	-2.23455	-2.25496	-2.21239	-2.25069	-2.24466	-2.30265	-2.2208	-2.22507	-2.28064	-2.2139	-2.20663	-2.23209	-2.23113	0.991947	78.3799	2.86861
4660	-140655	-140374	-280.987	0.188739	0.207025	0.199287	0.171003	0.181957	0.224126	0.212166	0.197792	0.204476	0.186304	0.195969	0.224107	0.192252	0.215589	0.207	0.224169	0.203093	0.198309	0.200391	0.223696	0.209547	0.183876	0.208361	0.219578	0.00593497	0.00550799	0.00588294	0.00660942	0.00550099	0.00556413	0.00515119	0.00566599	0.00546124	0.00531723	0.00526613	0.00548296	0.00511568	0.00513016	0.00530485	0.00535972	0.00557736	0.00532133	0.00611392	0.00551024	0.00534951	0.00577586	0.00628485	0.00528578	2.19724	4.73172	4.7793	4.86389	5.78985	5.14395	5.29979	4.33047	4.46731	4.83982	4.61128	4.49353	5.68704	4.84578	4.02766	5.87017	5.1665	4.90299	5.16159	4.68875	4.15472	5.24437	4.34758	4.94776	4.52618	-2.22658	-2.25901	-2.23041	-2.17984	-2.25956	-2.2546	-2.28809	-2.24672	-2.26271	-2.27431	-2.27851	-2.26098	-2.2911	-2.28987	-2.27533	-2.27086	-2.25357	-2.27398	-2.21368	-2.25883	-2.27169	-2.23838	-2.2017	-2.27689	0.995415	78.1345	2.20736
4670	-140663	-140380	-282.346	0.21124	0.189718	0.198162	0.203086	0.195623	0.219446	0.203899	0.198477	0.203324	0.172224	0.187422	0.219121	0.234462	0.194429	0.20681	0.212851	0.183088	0.218765	0.186808	0.215649	0.19804	0.190769	0.216219	0.21425	0.00545115	0.00550799	0.00539711	0.00649831	0.00484312	0.00596121	0.00639123	0.00528365	0.0054859	0.00585988	0.0053417	0.00577469	0.00556602	0.0057148	0.00565419	0.00624263	0.00545349	0.0054994	0.00524962	0.00561634	0.00591896	0.0054964	0.00588728	0.00547263	3.00067	4.34713	4.18697	4.85804	5.49221	4.6265	4.06584	4.60182	5.42181	4.89656	5.26328	4.26037	5.41393	4.55545	4.80626	4.70432	5.87064	5.32492	4.53196	4.71605	5.81839	5.31806	4.23861	5.0355	4.73819	-2.26351	-2.25901	-2.26784	-2.1872	-2.31487	-2.22467	-2.19442	-2.27707	-2.26075	-2.23211	-2.27232	-2.23847	-2.25445	-2.243	-2.24763	-2.20463	-2.26333	-2.25968	-2.27987	-2.25055	-2.22775	-2.25992	-2.23008	-2.2618	0.987959	78.5138	3.03724
4680	-140657	-140375	-281.918	0.192273	0.190342	0.200001	0.19843	0.21749	0.207289	0.221484	0.182658	0.18646	0.235904	0.228145	0.195281	0.210354	0.19692	0.168599	0.237634	0.204059	0.198407	0.188536	0.201926	0.211949	0.208937	0.189632	0.190635	0.00527687	0.00599353	0.00525685	0.00547661	0.0048616	0.00588857	0.00568108	0.00557181	0.00624104	0.00532696	0.00565996	0.00499949	0.00571253	0.00570884	0.00589013	0.00514638	0.00619841	0.00583914	0.00565404	0.00578609	0.00536183	0.00598382	0.00591969	0.00506899	2.06715	6.34071	5.32024	4.49399	4.93161	5.42924	4.74256	5.01249	5.17174	5.35416	5.53496	4.3465	4.66234	4.84773	5.23055	4.54054	4.3659	4.70422	5.44275	4.911	3.99319	5.15991	5.06906	5.06482	4.43529	-2.27762	-2.22232	-2.27927	-2.26149	-2.31322	-2.22999	-2.24557	-2.254	-2.20474	-2.27352	-2.24719	-2.30107	-2.24317	-2.24345	-2.22988	-2.2885	-2.20772	-2.23365	-2.24764	-2.23761	-2.27069	-2.22302	-2.2277	-2.29508	0.997248	79.7441	2.07286
4690	-140676	-140395	-281.768	0.216908	0.191362	0.239292	0.191565	0.198454	0.192228	0.211609	0.193143	0.240687	0.18631	0.239127	0.206042	0.216998	0.197371	0.199685	0.205124	0.19669	0.195289	0.192842	0.20225	0.211874	0.209143	0.16621	0.22425	0.0059838	0.00511492	0.00573599	0.00542492	0.00602984	0.00596412	0.00600737	0.00538155	0.00526105	0.00595941	0.00533038	0.00492446	0.00584177	0.00538397	0.00598583	0.00566704	0.0067337	0.00482876	0.00563278	0.00494463	0.00579621	0.0054302	0.00523606	0.00587878	2.73053	4.96694	4.5112	5.08461	4.81463	4.89754	5.45291	4.9051	4.9635	5.37513	4.95378	4.62182	5.32312	5.27924	5.64158	4.63121	5.83645	4.52668	6.08472	4.55442	4.69575	4.96544	4.44073	4.47721	5.04031	-2.22302	-2.29116	-2.24139	-2.26561	-2.21969	-2.22445	-2.22132	-2.26909	-2.27893	-2.2248	-2.27324	-2.30764	-2.23346	-2.2689	-2.22288	-2.24664	-2.17175	-2.31616	-2.24928	-2.30587	-2.23686	-2.26518	-2.281	-2.23071	0.996706	79.7441	2.73955
4700	-140657	-140373	-283.395	0.219065	0.203307	0.211279	0.196036	0.185588	0.205863	0.212599	0.170448	0.208191	0.208305	0.218109	0.20572	0.178187	0.181934	0.206374	0.189467	0.203246	0.204259	0.172843	0.180013	0.193256	0.196303	0.220778	0.198973	0.00559221	0.00571079	0.00568217	0.0064597	0.00602439	0.00516705	0.00516161	0.00516153	0.00605696	0.00531556	0.00603051	0.00525414	0.00592125	0.00606692	0.00557656	0.00592883	0.00569573	0.0059821	0.00597811	0.00493426	0.00529513	0.00578731	0.0057476	0.00559413	1.71648	5.61895	4.77497	5.27696	4.781	4.39933	4.22044	4.48805	6.30127	4.41783	5.3317	5.13755	4.64595	4.38998	5.23175	5.0637	5.41356	4.87467	4.23689	5.15783	4.96449	4.98127	5.25505	5.03175	4.25073	-2.25242	-2.2433	-2.24549	-2.18979	-2.22009	-2.28676	-2.28721	-2.28722	-2.21775	-2.27445	-2.21965	-2.2795	-2.22759	-2.21703	-2.25363	-2.22703	-2.24445	-2.22315	-2.22344	-2.30678	-2.27612	-2.23752	-2.24051	-2.25227	0.98625	78.6462	1.74041
4710	-140652	-140369	-282.892	0.183774	0.184852	0.208733	0.219548	0.200141	0.205562	0.175674	0.225804	0.193187	0.202226	0.187377	0.197901	0.177969	0.201544	0.226094	0.20351	0.211637	0.176113	0.193333	0.192906	0.234743	0.224727	0.195355	0.195367	0.0058387	0.00603224	0.00562785	0.00605758	0.00534323	0.00529063	0.00592932	0.00582621	0.00549914	0.00582474	0.00535091	0.00581794	0.00565312	0.00611311	0.00541034	0.00540945	0.0057394	0.00560037	0.00572935	0.00563335	0.00529513	0.00520679	0.00560529	0.00553751	3.28763	5.10227	5.36312	5.26513	5.62459	4.36493	4.57927	4.97215	4.20149	5.10327	4.81467	4.51954	5.06573	4.40431	5.46149	4.40366	5.29564	4.99882	5.04074	4.74367	4.47862	4.82734	4.17491	5.07494	5.05268	-2.23368	-2.21952	-2.24966	-2.2177	-2.2722	-2.27649	-2.227	-2.23461	-2.25971	-2.23472	-2.27157	-2.23523	-2.24771	-2.21374	-2.26678	-2.26685	-2.24113	-2.25178	-2.24189	-2.24923	-2.27612	-2.28343	-2.2514	-2.25669	0.987635	78.6462	3.32879
4720	-140653	-140369	-284.389	0.221335	0.244592	0.21964	0.209364	0.21755	0.217773	0.192698	0.173029	0.223525	0.209464	0.216602	0.226312	0.187437	0.208189	0.205266	0.218757	0.201634	0.176943	0.204346	0.193002	0.191385	0.220491	0.195874	0.205889	0.00564759	0.00552807	0.00512829	0.00584236	0.00570944	0.00535039	0.00548274	0.00593712	0.0049858	0.005701	0.00528154	0.00579217	0.00565015	0.00551368	0.0055441	0.00593514	0.00625217	0.00564286	0.00549571	0.00508631	0.00561291	0.00569354	0.00572217	0.00590046	5.63774	4.70793	5.41444	5.06328	6.05235	4.8103	5.90693	4.52766	5.29712	4.25488	4.53945	5.06315	5.10609	4.28055	4.42781	5.14649	5.04364	4.36424	4.90436	4.84669	4.47246	4.4432	4.87585	5.21984	4.49503	-2.24814	-2.25743	-2.29003	-2.23341	-2.24341	-2.27161	-2.261	-2.22642	-2.30227	-2.24405	-2.27724	-2.23716	-2.24794	-2.25856	-2.25617	-2.22657	-2.20397	-2.2485	-2.25998	-2.2936	-2.25081	-2.24462	-2.24244	-2.22911	0.99843	78.4826	5.6466
4730	-140661	-140377	-283.996	0.193946	0.207539	0.218356	0.203476	0.198194	0.185707	0.202442	0.235207	0.212978	0.17933	0.200792	0.206757	0.197428	0.199664	0.195167	0.229931	0.212895	0.195613	0.210043	0.219308	0.188733	0.204848	0.215024	0.226892	0.00537599	0.00634357	0.00572879	0.00515276	0.00549779	0.00533499	0.0055688	0.0059312	0.00531936	0.00641491	0.00570846	0.00533316	0.00546544	0.00549887	0.00532638	0.00645609	0.00615405	0.00543477	0.00566051	0.00511561	0.00551544	0.00549927	0.00567929	0.00578871	1.91732	4.22672	4.85974	4.72264	4.75864	5.83159	4.71627	5.53435	5.40173	5.76774	4.31065	5.51594	4.13205	4.67801	5.45256	4.7635	5.08018	4.57788	5.11749	4.57156	5.26285	5.31636	5.338	5.10662	4.95907	-2.26954	-2.19767	-2.24194	-2.28796	-2.25981	-2.27287	-2.25424	-2.22686	-2.27414	-2.19281	-2.24348	-2.27302	-2.26237	-2.25973	-2.27357	-2.19003	-2.21084	-2.26482	-2.24714	-2.2911	-2.25842	-2.2597	-2.24571	-2.23742	0.987302	78.4826	1.94198
4740	-140673	-140389	-284.218	0.24217	0.184861	0.196687	0.192071	0.183784	0.190329	0.24627	0.196765	0.215067	0.163095	0.177481	0.19845	0.1833	0.203759	0.187419	0.181968	0.225461	0.212948	0.176293	0.174445	0.216512	0.193965	0.238148	0.173981	0.00543059	0.00646444	0.0056334	0.00563212	0.00640266	0.00533499	0.0055688	0.00600559	0.00508503	0.00590192	0.00564319	0.00573835	0.0051064	0.00480556	0.00508019	0.00512703	0.00538485	0.00567721	0.0052971	0.00591922	0.00517813	0.00560015	0.00486004	0.00536152	1.91364	5.18799	5.54208	5.2799	5.42334	4.78241	4.53428	4.97063	5.69559	4.64944	4.79952	4.71126	4.98261	4.89114	4.998	6.04807	5.0184	4.70037	5.10827	4.57156	5.26285	4.47263	5.213	4.95261	4.95907	-2.26515	-2.18947	-2.24923	-2.24933	-2.19364	-2.27287	-2.25424	-2.22144	-2.29371	-2.22901	-2.24848	-2.24121	-2.29189	-2.31826	-2.29412	-2.29013	-2.26883	-2.24586	-2.27596	-2.22774	-2.28583	-2.2518	-2.31336	-2.27071	0.996521	82.8896	1.92032
4750	-140648	-140365	-282.882	0.218621	0.196474	0.237943	0.213452	0.204238	0.218404	0.214722	0.220722	0.235583	0.193762	0.203299	0.203636	0.190498	0.232448	0.229563	0.211599	0.209613	0.217908	0.209786	0.216564	0.193539	0.212223	0.200129	0.217577	0.00518486	0.00556179	0.0060279	0.00548834	0.00590261	0.00550351	0.00576126	0.00545117	0.00502755	0.00532742	0.0050084	0.00553664	0.00600867	0.00504617	0.00599075	0.00565182	0.00563956	0.00637853	0.00554995	0.00531483	0.00566423	0.00563694	0.00534712	0.00614149	2.05461	6.11548	4.82146	5.4289	5.08753	5.45214	3.99213	5.06939	5.09866	5.27228	4.50536	4.8909	4.84944	4.89114	5.13357	4.42258	5.47879	5.25147	4.3633	4.66439	5.09082	4.4377	5.71701	4.5899	4.501	-2.28526	-2.25479	-2.21983	-2.26056	-2.22896	-2.25936	-2.23948	-2.26351	-2.29864	-2.27348	-2.3003	-2.25675	-2.22122	-2.29704	-2.22252	-2.24781	-2.24875	-2.19528	-2.25571	-2.27451	-2.24686	-2.24896	-2.27188	-2.21173	0.991768	78.4948	2.07167
4760	-140640	-140360	-280.461	0.19338	0.226883	0.22073	0.196802	0.234369	0.206238	0.199094	0.206148	0.181633	0.198577	0.192736	0.179696	0.206345	0.213803	0.216775	0.226193	0.22592	0.208118	0.1776	0.192595	0.190638	0.199017	0.197896	0.195179	0.00530987	0.00491277	0.00551444	0.00534186	0.00516667	0.00550478	0.00550329	0.00551524	0.00532633	0.00558206	0.00504469	0.00540411	0.00512043	0.00532875	0.00600146	0.00564193	0.00539539	0.00528785	0.00604288	0.00554972	0.00533008	0.00534304	0.00622345	0.00568239	2.3912	3.94079	4.11089	5.57872	4.83623	4.66307	5.00029	5.07488	4.70256	4.85839	4.96394	5.54882	4.4992	4.85839	4.77595	4.42258	5.591	4.36875	4.95257	4.76928	4.43048	4.75583	5.72892	4.66531	5.23656	-2.27492	-2.30867	-2.2585	-2.27231	-2.28679	-2.25926	-2.25938	-2.25844	-2.27357	-2.25321	-2.29717	-2.26728	-2.29069	-2.27337	-2.22174	-2.24857	-2.26798	-2.27672	-2.21876	-2.25573	-2.27327	-2.27221	-2.20597	-2.24547	0.997207	80.9176	2.39789
