Iteration	Posterior	Likelihood	Prior	alpha[1]	alpha[2]	alpha[3]	alpha[4]	alpha[5]	alpha[6]	alpha[7]	alpha[8]	alpha[9]	alpha[10]	alpha[11]	alpha[12]	alpha[13]	alpha[14]	alpha[15]	alpha[16]	alpha[17]	alpha[18]	alpha[19]	alpha[20]	alpha[21]	alpha[22]	alpha[23]	alpha[24]	clock_rate[1]	clock_rate[2]	clock_rate[3]	clock_rate[4]	clock_rate[5]	clock_rate[6]	clock_rate[7]	clock_rate[8]	clock_rate[9]	clock_rate[10]	clock_rate[11]	clock_rate[12]	clock_rate[13]	clock_rate[14]	clock_rate[15]	clock_rate[16]	clock_rate[17]	clock_rate[18]	clock_rate[19]	clock_rate[20]	clock_rate[21]	clock_rate[22]	clock_rate[23]	clock_rate[24]	extinction	kappa[1]	kappa[2]	kappa[3]	kappa[4]	kappa[5]	kappa[6]	kappa[7]	kappa[8]	kappa[9]	kappa[10]	kappa[11]	kappa[12]	kappa[13]	kappa[14]	kappa[15]	kappa[16]	kappa[17]	kappa[18]	kappa[19]	kappa[20]	kappa[21]	kappa[22]	kappa[23]	kappa[24]	log_clock_rate[1]	log_clock_rate[2]	log_clock_rate[3]	log_clock_rate[4]	log_clock_rate[5]	log_clock_rate[6]	log_clock_rate[7]	log_clock_rate[8]	log_clock_rate[9]	log_clock_rate[10]	log_clock_rate[11]	log_clock_rate[12]	log_clock_rate[13]	log_clock_rate[14]	log_clock_rate[15]	log_clock_rate[16]	log_clock_rate[17]	log_clock_rate[18]	log_clock_rate[19]	log_clock_rate[20]	log_clock_rate[21]	log_clock_rate[22]	log_clock_rate[23]	log_clock_rate[24]	relativeExtinction	root	speciation
3100	-141723	-141438	-285.526	0.0214716	0.191239	0.185243	0.244405	0.220767	0.207626	0.222319	0.230754	0.246398	0.209819	0.225179	0.197176	0.2056	0.0464455	0.207201	0.198731	0.21271	0.212115	0.217253	0.207503	0.215975	0.219546	0.23017	0.212407	4623.22	0.00506254	0.00414019	0.00511125	0.0046983	0.00441053	0.00456974	0.00446095	0.00505908	0.00467517	0.00477651	0.00496275	0.00405597	3.54405	0.00440677	0.00475924	0.00463757	0.00452372	0.00443315	0.00470843	0.00465739	0.0046476	0.00509989	0.00456967	3.54714	5.27153	4.6598	4.28196	5.39327	5.51807	4.70692	5.25358	4.92456	5.07027	3.92898	5.0868	5.61635	4.96382	5.59751	4.60009	4.73642	4.59864	4.72577	4.43702	4.97989	4.82597	4.89843	4.05399	4.75033	3.66494	-2.29563	-2.38298	-2.29147	-2.32806	-2.35551	-2.34011	-2.35057	-2.29593	-2.3302	-2.32089	-2.30428	-2.3919	0.5495	-2.35588	-2.32246	-2.33371	-2.3445	-2.35329	-2.32712	-2.33186	-2.33277	-2.29244	-2.34011	0.998928	84.2374	3.55094
3110	-141708	-141424	-284.367	0.0217353	0.238262	0.235302	0.209521	0.23667	0.200108	0.20212	0.241456	0.198749	0.231218	0.220105	0.220857	0.215626	0.0452324	0.216336	0.23328	0.204992	0.208082	0.232287	0.223468	0.216609	0.214702	0.214995	0.20295	3923.11	0.00401644	0.00485797	0.0043791	0.00464725	0.00472324	0.00451519	0.00486294	0.00443655	0.00451858	0.00504101	0.00454432	0.00497363	3.79725	0.00479714	0.00431932	0.0047025	0.00427348	0.0047601	0.00436256	0.00492576	0.00493074	0.00510379	0.00445577	2.87438	5.06292	4.37791	5.48989	4.46923	4.27044	4.93826	4.9103	4.73636	5.24923	5.39259	5.19616	3.82256	4.95575	4.90074	4.92808	4.65296	4.79551	4.50804	3.94869	4.01336	4.79583	5.60272	4.13824	5.37973	3.59363	-2.39616	-2.31355	-2.35862	-2.3328	-2.32576	-2.34532	-2.3131	-2.35295	-2.345	-2.29748	-2.34253	-2.30333	0.579469	-2.31902	-2.36458	-2.32767	-2.36922	-2.32238	-2.36026	-2.30753	-2.30709	-2.29211	-2.35108	0.990625	83.1798	2.90159
3120	-141726	-141442	-283.486	0.0216417	0.206111	0.247385	0.238959	0.190571	0.202612	0.180277	0.217805	0.180921	0.202434	0.191465	0.209905	0.205672	0.0448365	0.19446	0.208867	0.200476	0.225467	0.204189	0.21411	0.174597	0.229104	0.249026	0.202291	3929.91	0.00480808	0.00502218	0.0049693	0.0040196	0.00492098	0.00420906	0.0043713	0.00472112	0.00482758	0.00462509	0.00465867	0.00481428	4.04102	0.00421988	0.00472143	0.00474186	0.0049304	0.0048402	0.00527446	0.00489918	0.00486043	0.00457474	0.00469145	2.64598	5.01186	4.5053	5.30648	5.12213	4.38191	5.14145	5.01278	4.47425	5.45652	4.09409	5.13217	4.95962	4.95732	4.37517	5.39708	5.50012	4.95881	5.24988	4.30064	4.2689	4.22186	3.89299	4.78962	4.73796	3.59438	-2.31803	-2.29911	-2.3037	-2.39582	-2.30795	-2.37581	-2.35939	-2.32596	-2.31627	-2.33488	-2.33174	-2.31747	0.606491	-2.3747	-2.32593	-2.32405	-2.30712	-2.31514	-2.27782	-2.30988	-2.31333	-2.33963	-2.32869	0.995716	83.1798	2.65737
3130	-141725	-141439	-285.881	0.0217157	0.222284	0.210275	0.208859	0.191821	0.21512	0.183785	0.18855	0.213996	0.217134	0.177082	0.206411	0.198046	0.0449931	0.21321	0.19895	0.231531	0.196937	0.195718	0.217657	0.220315	0.221028	0.187087	0.214705	3674.09	0.00449098	0.00452051	0.0046489	0.00449148	0.00454365	0.00472821	0.00509042	0.00510423	0.0049487	0.00465321	0.00468043	0.00459217	4.11773	0.00503228	0.00462128	0.00463384	0.00401565	0.0050207	0.00435496	0.00464089	0.00486043	0.00455882	0.00480562	2.78312	5.25847	5.09764	5.32682	3.96907	5.34353	4.76721	5.17472	4.39519	4.19137	4.4657	4.73346	5.15239	4.62373	5.06087	4.69021	4.72086	4.7213	5.41668	5.13046	4.84955	5.64629	5.3872	4.2952	4.8983	3.56515	-2.34766	-2.34481	-2.33265	-2.34761	-2.3426	-2.3253	-2.29325	-2.29207	-2.30551	-2.33225	-2.32971	-2.33798	0.614658	-2.29824	-2.33524	-2.33406	-2.39624	-2.29924	-2.36102	-2.3334	-2.31333	-2.34115	-2.31825	0.996466	85.0841	2.79299
3140	-141722	-141439	-283.212	0.0218484	0.210089	0.181698	0.261269	0.195837	0.21797	0.196983	0.186321	0.178114	0.21867	0.236691	0.234496	0.216102	0.0443659	0.198329	0.253489	0.20566	0.213778	0.211022	0.199106	0.218962	0.226117	0.216852	0.241249	3366.19	0.00489246	0.00465916	0.00453864	0.00436901	0.00496946	0.00499914	0.00440539	0.00490695	0.0045532	0.0049188	0.00468043	0.00493824	4.46788	0.00408895	0.00423219	0.00509934	0.00450602	0.00426836	0.00497525	0.00509531	0.00486721	0.00489267	0.00425086	1.8998	4.51864	4.16267	4.6367	5.37892	5.03499	5.04994	5.29505	4.50003	4.57357	5.67917	4.69657	5.15942	4.15646	4.8095	4.16871	4.60496	4.81701	4.53844	4.68983	5.48359	4.17142	4.53412	4.85827	4.22657	3.52714	-2.31047	-2.33169	-2.34307	-2.35962	-2.30369	-2.3011	-2.35602	-2.30919	-2.34168	-2.30814	-2.32971	-2.30643	0.650102	-2.38839	-2.37344	-2.29249	-2.34621	-2.36974	-2.30319	-2.29283	-2.31272	-2.31045	-2.37152	0.993068	83.0658	1.91306
3150	-141709	-141424	-284.537	0.0219697	0.207541	0.185559	0.23431	0.216693	0.194509	0.202954	0.197912	0.201286	0.214849	0.220975	0.219942	0.222022	0.0443663	0.241146	0.216162	0.210828	0.228486	0.222684	0.218302	0.230248	0.228191	0.229947	0.192465	3491.4	0.00466292	0.00500464	0.00502578	0.00440546	0.00448984	0.00452766	0.00473219	0.00446693	0.00491505	0.00468381	0.00460784	0.00487611	4.75411	0.00497883	0.00503293	0.00494306	0.00478132	0.00482373	0.00448156	0.00479554	0.00486721	0.00485997	0.00475134	2.60099	4.57464	5.30019	5.02276	4.86578	4.29714	4.15243	5.26743	4.62124	4.75787	4.43318	4.65011	4.68231	4.60659	5.03862	5.1128	4.29779	4.97012	3.96835	5.47655	5.35313	3.83459	5.72591	4.47581	5.71742	3.543	-2.33134	-2.30063	-2.2988	-2.35601	-2.34777	-2.34413	-2.32494	-2.34999	-2.30847	-2.3294	-2.3365	-2.31193	0.677069	-2.30287	-2.29818	-2.306	-2.32045	-2.31662	-2.34857	-2.31916	-2.31272	-2.31337	-2.32318	0.993308	84.4053	2.61851
3160	-141715	-141432	-283.221	0.0220487	0.222488	0.18801	0.200972	0.21419	0.228566	0.220776	0.202673	0.215633	0.201879	0.205446	0.207358	0.212595	0.0437969	0.219839	0.204714	0.238273	0.245466	0.20742	0.239106	0.216649	0.207693	0.227259	0.216922	3157.63	0.00500967	0.00517331	0.00454177	0.00472071	0.00510241	0.00494592	0.00450913	0.00437461	0.00480778	0.00466019	0.00519752	0.00457819	5.30163	0.00517213	0.0050765	0.00494059	0.00499604	0.00469541	0.00469939	0.00510955	0.00489206	0.00509115	0.00433876	3.4538	5.25967	4.70464	5.35925	4.66149	4.58808	5.28374	4.56793	4.96889	4.79933	4.67433	4.10448	4.72125	5.05791	4.93243	4.61774	4.59368	5.3009	4.46672	4.52909	4.31206	5.11281	4.73681	5.20268	4.55116	3.49936	-2.30019	-2.28623	-2.34277	-2.32599	-2.29222	-2.30575	-2.34591	-2.35906	-2.31806	-2.3316	-2.2842	-2.33931	0.72441	-2.28633	-2.29444	-2.30622	-2.30137	-2.32833	-2.32796	-2.29162	-2.31051	-2.29318	-2.36263	0.999591	82.0867	3.45522
3170	-141703	-141421	-281.827	0.0220102	0.206484	0.223217	0.2032	0.220661	0.192234	0.188939	0.203308	0.208894	0.222132	0.216407	0.2313	0.245906	0.0433311	0.220292	0.210456	0.210446	0.219486	0.199034	0.245779	0.238781	0.214148	0.221907	0.216779	3556.66	0.00462915	0.0048789	0.00466274	0.00454263	0.00516155	0.00422025	0.00513514	0.00461787	0.0038817	0.00493904	0.00478301	0.00442836	5.36468	0.00463239	0.00440682	0.00453083	0.00461888	0.00432225	0.00412454	0.0050295	0.00520191	0.00467183	0.00506169	2.17052	4.55512	4.85227	5.02265	4.23591	4.21431	4.82706	4.16533	5.0725	5.03552	3.99497	5.16463	4.9185	4.43582	4.58425	5.15599	5.35675	4.96545	4.47189	4.79734	4.32044	4.2114	5.51228	5.04466	4.63043	3.55104	-2.3345	-2.31168	-2.33136	-2.34269	-2.28722	-2.37466	-2.28945	-2.33556	-2.41098	-2.30636	-2.3203	-2.35376	0.729544	-2.3342	-2.35588	-2.34382	-2.33546	-2.36429	-2.38462	-2.29848	-2.28384	-2.33051	-2.2957	0.999646	82.0867	2.17129
3180	-141718	-141434	-283.147	0.0215259	0.204332	0.195053	0.201816	0.2468	0.233574	0.238533	0.204167	0.241576	0.206587	0.212339	0.194736	0.188324	0.0430265	0.217307	0.22281	0.22365	0.201519	0.262114	0.217408	0.205203	0.21462	0.244718	0.206752	4213.15	0.00448955	0.00452149	0.00495835	0.00478077	0.00512077	0.00480605	0.00496284	0.0050545	0.00496546	0.00521496	0.00523614	0.00511497	5.52685	0.00452786	0.00480625	0.00445383	0.00451568	0.00458351	0.00490965	0.00421744	0.00459993	0.00494755	0.00472719	3.61472	5.06265	4.18427	4.8393	5.10067	4.86321	4.3275	4.95106	5.26631	4.16062	4.26277	4.61486	5.00253	4.87843	4.58622	4.8043	4.66478	4.61249	5.15199	5.52365	5.15999	4.60824	4.40642	4.10111	5.01206	3.62461	-2.3478	-2.34472	-2.30466	-2.3205	-2.29067	-2.31821	-2.30427	-2.29632	-2.30404	-2.28275	-2.28099	-2.29116	0.742478	-2.34411	-2.31819	-2.35127	-2.34528	-2.3388	-2.30895	-2.37495	-2.33725	-2.30561	-2.3254	0.998905	82.2048	3.61868
3190	-141714	-141430	-283.736	0.021805	0.22663	0.189576	0.195984	0.223241	0.230959	0.18609	0.214717	0.229906	0.187589	0.234559	0.225833	0.183187	0.0425947	0.242795	0.212566	0.218092	0.198934	0.211874	0.195602	0.216709	0.221878	0.22281	0.221659	3845.07	0.00470105	0.00459629	0.00481175	0.00495517	0.00443293	0.00460103	0.00451471	0.00447988	0.00447634	0.00516558	0.00497994	0.00492626	6.28809	0.00471726	0.00531613	0.00458358	0.00426616	0.00471641	0.00482914	0.00418331	0.00429352	0.00447579	0.00434658	2.32157	4.88801	4.9082	4.87367	5.38591	4.89818	5.35053	4.18396	5.00222	4.09113	4.13149	4.64077	4.3539	4.23424	4.844	4.83454	5.13542	4.78798	5.05417	4.38462	4.82793	4.61271	5.05339	5.45098	4.78424	3.5849	-2.32781	-2.33759	-2.3177	-2.30494	-2.35331	-2.33714	-2.34537	-2.34873	-2.34908	-2.28688	-2.30278	-2.30748	0.798519	-2.32631	-2.2744	-2.3388	-2.36996	-2.32639	-2.31613	-2.37848	-2.36719	-2.34913	-2.36185	0.994158	83.9462	2.33521
3200	-141721	-141435	-286.503	0.0217572	0.196442	0.203822	0.22208	0.225411	0.222189	0.193086	0.192861	0.201618	0.219877	0.217099	0.210602	0.259052	0.0420147	0.21589	0.191344	0.198005	0.212507	0.19557	0.238133	0.212955	0.246652	0.204873	0.228808	3576.79	0.00475375	0.00533544	0.00455089	0.00462121	0.00458201	0.00500314	0.00442476	0.00469074	0.00440991	0.00455202	0.00517037	0.00436002	6.43565	0.00437045	0.00433099	0.0048502	0.00448611	0.00506547	0.00470247	0.004789	0.00483598	0.00470441	0.00473447	1.67863	4.7198	4.95412	4.58958	4.91377	5.06101	4.9016	4.88035	5.18987	4.63471	4.51497	4.73282	4.89187	4.9343	5.04166	4.55165	5.2154	5.50091	5.23614	5.37283	4.74987	4.66714	3.9959	6.0839	4.73084	3.55349	-2.32296	-2.27283	-2.3419	-2.33524	-2.33894	-2.30076	-2.35411	-2.32876	-2.35557	-2.3418	-2.28648	-2.36051	0.808593	-2.35947	-2.36341	-2.31424	-2.34813	-2.29538	-2.32767	-2.31975	-2.31552	-2.32749	-2.32473	0.992228	83.9462	1.69178
3210	-141728	-141445	-282.487	0.0216321	0.222507	0.227608	0.227759	0.215446	0.211318	0.261094	0.232104	0.204653	0.20793	0.205672	0.209632	0.18045	0.0406166	0.186118	0.176649	0.187332	0.200372	0.212114	0.189868	0.221875	0.236201	0.21657	0.223863	4097.97	0.0041156	0.00488192	0.00409549	0.00512606	0.00466536	0.00448001	0.00509066	0.00481484	0.00442657	0.0048629	0.00488338	0.00423996	8.34689	0.00451865	0.00447292	0.00488861	0.00446813	0.00460903	0.00437485	0.00572079	0.00496216	0.00481278	0.00496292	3.01712	4.7198	3.99993	4.56357	5.41568	4.47182	4.28758	5.25906	4.61381	4.49451	5.03175	4.43857	4.15852	4.82318	5.30897	4.8542	4.8717	5.22198	5.36848	4.12927	4.31702	4.61602	4.96623	4.65158	4.31001	3.61257	-2.38557	-2.31141	-2.38769	-2.29022	-2.33111	-2.34872	-2.29323	-2.31742	-2.35393	-2.3131	-2.31128	-2.37264	0.921525	-2.34499	-2.34941	-2.31081	-2.34987	-2.33639	-2.35904	-2.24254	-2.30433	-2.3176	-2.30426	0.998258	83.9462	3.02239
3220	-141737	-141452	-285.453	0.0214229	0.206095	0.187024	0.198105	0.214947	0.194787	0.219727	0.226239	0.205577	0.199283	0.206184	0.198392	0.226761	0.0402536	0.205322	0.219404	0.212351	0.209116	0.228678	0.225158	0.245443	0.189627	0.223099	0.195484	4601.17	0.00388203	0.0045192	0.00479643	0.00508098	0.00506449	0.00450813	0.00480521	0.00529338	0.00470186	0.00530217	0.0039287	0.00504241	7.92357	0.00501243	0.0050448	0.00488861	0.00442029	0.00461197	0.00461741	0.00424205	0.00445747	0.00400307	0.00485481	3.05887	4.67344	5.49009	5.21786	4.43444	3.75253	4.51526	4.48798	4.40429	4.969	5.49961	5.54298	4.45231	4.44376	4.71125	4.05866	4.40182	4.84296	4.49545	3.98996	4.40585	4.82954	4.97611	4.57064	4.46658	3.66287	-2.41094	-2.34494	-2.31908	-2.29405	-2.29546	-2.346	-2.31829	-2.27627	-2.32773	-2.27555	-2.40575	-2.29736	0.898921	-2.29995	-2.29716	-2.31081	-2.35455	-2.33611	-2.3356	-2.37242	-2.35091	-2.39761	-2.31383	0.994314	86.9353	3.07637
3230	-141708	-141422	-285.954	0.021157	0.19609	0.224523	0.204296	0.233588	0.215905	0.203471	0.189951	0.206174	0.223301	0.191515	0.232814	0.21857	0.0402659	0.203551	0.192762	0.199892	0.221576	0.219432	0.215892	0.21304	0.205669	0.225889	0.202657	5590.71	0.00448648	0.00427458	0.00475505	0.0053313	0.00433905	0.0047523	0.00519019	0.00459562	0.00429814	0.00475816	0.00450592	0.00463028	8.59563	0.0044101	0.00464165	0.00484237	0.00409726	0.00480922	0.00462116	0.00439159	0.00427959	0.00439825	0.00494788	3.00443	4.5861	4.53779	4.50772	4.07585	4.90933	4.39026	4.99454	5.66789	5.27416	4.25207	4.57916	4.48478	4.88934	4.94489	4.62611	4.65986	4.92581	4.75533	5.11592	4.45632	4.64223	4.64684	5.31377	4.78094	3.74747	-2.34809	-2.36911	-2.32284	-2.27317	-2.36261	-2.3231	-2.28482	-2.33766	-2.36672	-2.32256	-2.34622	-2.33439	0.934278	-2.35555	-2.33333	-2.31494	-2.38751	-2.31792	-2.33525	-2.35738	-2.3686	-2.35672	-2.30558	0.997655	86.9353	3.0115
3240	-141713	-141425	-287.891	0.0208053	0.206037	0.204172	0.220282	0.20743	0.196712	0.2035	0.203696	0.207283	0.2131	0.223249	0.219818	0.213063	0.0398681	0.226377	0.200337	0.199464	0.222928	0.226673	0.255883	0.202896	0.20602	0.199277	0.209255	6517.81	0.00514804	0.00479706	0.00448973	0.00463775	0.00481421	0.00495162	0.00438064	0.00478826	0.00433731	0.00454127	0.00473216	0.00526478	9.47941	0.00473938	0.00484938	0.00468706	0.00482908	0.00472087	0.00417462	0.00447932	0.00461803	0.00448664	0.00511862	2.18784	4.55857	5.42433	5.60769	4.64149	5.26213	4.8842	4.35187	4.80385	4.59967	5.12861	4.50372	4.75261	5.07505	5.08507	4.8534	4.91119	4.87456	4.15978	5.76031	3.8832	5.96651	4.18268	4.66695	5.2282	3.8141	-2.28836	-2.31902	-2.34778	-2.33369	-2.31747	-2.30525	-2.35846	-2.31982	-2.36278	-2.34282	-2.32494	-2.27862	0.976781	-2.32428	-2.31431	-2.3291	-2.31614	-2.32598	-2.37938	-2.34879	-2.33554	-2.34808	-2.29085	0.99387	86.9353	2.20133
3250	-141710	-141424	-286.006	0.0210046	0.202012	0.20087	0.209401	0.19633	0.192772	0.222617	0.204565	0.234392	0.219637	0.191896	0.225968	0.204847	0.0389515	0.228805	0.190022	0.205195	0.211055	0.216956	0.203773	0.210443	0.247642	0.198623	0.189784	6566.5	0.00501974	0.00481267	0.00474245	0.0044075	0.00458953	0.00473575	0.0046086	0.00460467	0.00479515	0.00477091	0.00452226	0.00452358	11.9754	0.00492348	0.00541621	0.00481284	0.00508184	0.00463955	0.00468159	0.00420495	0.00439368	0.00448664	0.00484232	2.16151	4.69071	5.1631	4.74243	4.30586	5.32421	4.45444	4.93352	5.00394	4.3968	4.56764	5.30505	4.77192	4.98253	5.23069	4.45227	4.16208	4.34308	4.64959	4.4703	4.13254	4.59522	4.53804	4.47799	4.59022	3.81733	-2.29932	-2.31761	-2.324	-2.35581	-2.33823	-2.32461	-2.33643	-2.3368	-2.3192	-2.3214	-2.34464	-2.34452	1.07829	-2.30773	-2.2663	-2.3176	-2.29398	-2.33352	-2.32961	-2.37624	-2.35717	-2.34808	-2.31495	0.989893	86.9462	2.18358
3260	-141732	-141446	-285.989	0.0210027	0.220527	0.244094	0.237696	0.175727	0.191621	0.242663	0.193755	0.216917	0.234208	0.202411	0.204523	0.216066	0.0397789	0.221786	0.235589	0.212796	0.197379	0.241796	0.231376	0.20841	0.253776	0.209475	0.212598	5980.05	0.00449295	0.00428674	0.00454633	0.00500307	0.00475217	0.00483417	0.00468947	0.00475503	0.00474362	0.00421012	0.004204	0.00404275	10.3009	0.00491995	0.00456407	0.00456591	0.00492222	0.00515751	0.00444158	0.00419232	0.00451	0.00415546	0.00413892	2.62506	4.89137	5.40792	4.70081	4.22903	5.21966	4.61732	4.47462	4.63932	4.37471	4.77412	4.31323	4.88527	4.97182	4.99134	4.53209	4.91876	4.06169	4.65451	4.84893	3.80595	4.84893	5.08974	5.59737	4.49041	3.7767	-2.34747	-2.36787	-2.34234	-2.30076	-2.32311	-2.31568	-2.32888	-2.32285	-2.32389	-2.37571	-2.37634	-2.39332	1.01288	-2.30804	-2.34065	-2.34047	-2.30784	-2.28756	-2.35246	-2.37755	-2.34582	-2.38138	-2.38311	0.987879	85.641	2.65727
3270	-141718	-141433	-284.902	0.0208848	0.210936	0.200039	0.200948	0.217224	0.206738	0.193988	0.203265	0.221614	0.215504	0.228708	0.21156	0.229381	0.0400315	0.225627	0.22554	0.196481	0.232946	0.221165	0.188943	0.230654	0.200069	0.196565	0.245261	6304.15	0.00546177	0.00488754	0.00454633	0.00481569	0.00519316	0.004506	0.00448578	0.00476921	0.004468	0.00420516	0.00479925	0.00498618	9.04006	0.00437835	0.00437628	0.00463462	0.00442222	0.00421679	0.00469576	0.00484682	0.00473082	0.00446194	0.00463335	1.86276	4.6825	4.97082	4.85809	4.19396	4.32684	5.18332	4.43242	4.29487	4.81964	4.65257	4.76387	5.35965	4.30336	5.36894	3.84763	4.41141	5.10647	4.56741	5.10567	4.875	4.98847	4.49932	4.74804	4.47146	3.79963	-2.26267	-2.31091	-2.34234	-2.31734	-2.28457	-2.34621	-2.34816	-2.32155	-2.34989	-2.37622	-2.31883	-2.30223	0.956172	-2.35869	-2.35889	-2.33399	-2.35436	-2.37502	-2.32829	-2.31454	-2.32506	-2.35048	-2.3341	0.992022	85.641	1.87774
3280	-141714	-141429	-285.275	0.0209201	0.207994	0.22479	0.213301	0.193887	0.218913	0.236217	0.217756	0.215524	0.19755	0.198146	0.192793	0.214496	0.040024	0.196783	0.203227	0.182389	0.19649	0.196852	0.200469	0.197869	0.199378	0.175776	0.207508	6445.57	0.00454382	0.00440506	0.00520859	0.00435758	0.00482659	0.00481597	0.00455336	0.00503859	0.00442628	0.00465867	0.00431893	0.00479044	9.95712	0.00470377	0.00430649	0.00507541	0.00468785	0.00432051	0.00453338	0.00485596	0.00490706	0.00446194	0.00478906	2.4139	4.50312	5.11355	4.5314	4.66712	5.41302	5.08728	4.10072	5.55112	5.08845	5.97939	4.7096	4.77786	4.51466	4.85016	4.76325	5.02727	4.48056	4.86902	4.30758	4.8014	4.35783	4.59226	4.9551	5.01875	3.80926	-2.34258	-2.35605	-2.28328	-2.36075	-2.31636	-2.31732	-2.34167	-2.29769	-2.35396	-2.33174	-2.36462	-2.31962	0.998134	-2.32755	-2.36588	-2.29453	-2.32903	-2.36446	-2.34358	-2.31373	-2.30918	-2.35048	-2.31975	0.999843	85.641	2.41428
3290	-141718	-141433	-284.827	0.0209781	0.222	0.211167	0.188232	0.20575	0.194058	0.205824	0.211944	0.237613	0.211238	0.200896	0.227165	0.23136	0.0404745	0.236771	0.219802	0.221967	0.217773	0.230345	0.221703	0.21982	0.221818	0.207124	0.20901	6181.94	0.00463939	0.00468063	0.00431197	0.00426291	0.00419408	0.00481597	0.00491446	0.00471018	0.00487701	0.00513778	0.00450517	0.00465546	8.85515	0.00465204	0.00486187	0.00469258	0.00458068	0.00452168	0.00479181	0.00484021	0.00483236	0.00455253	0.0041578	4.50145	4.59201	3.99563	4.68139	4.70967	4.28134	4.65251	4.64286	5.10922	4.07589	4.6101	4.7096	4.62683	4.67726	4.85016	4.05314	4.54959	5.38914	4.72031	4.43938	4.40968	4.43267	4.63952	4.53392	4.27379	3.79112	-2.33354	-2.3297	-2.36532	-2.37029	-2.37736	-2.31732	-2.30852	-2.32696	-2.31185	-2.28922	-2.34629	-2.33204	0.947196	-2.33236	-2.3132	-2.32859	-2.33907	-2.3447	-2.3195	-2.31514	-2.31584	-2.34175	-2.38114	0.998239	85.641	4.50939
3300	-141722	-141435	-287.552	0.021047	0.227253	0.220675	0.213501	0.258828	0.186677	0.198367	0.225197	0.228447	0.21309	0.220403	0.199562	0.206671	0.0399938	0.204114	0.18879	0.198819	0.229898	0.23203	0.212426	0.209393	0.225872	0.237274	0.230205	5725.84	0.0043898	0.00469511	0.00480342	0.00492093	0.00461926	0.00448127	0.00483836	0.00429446	0.00474061	0.00458487	0.00479994	0.00497152	9.00391	0.00478493	0.00449564	0.00466779	0.00416111	0.00424573	0.00472995	0.00425759	0.00461173	0.00450142	0.00491849	1.66896	5.02598	4.74673	5.60786	5.11256	4.73791	5.30417	5.05545	4.96785	5.13966	4.18448	4.5673	4.48681	3.95613	4.82432	5.02206	5.00931	5.24134	5.45649	4.43938	5.12179	4.5231	4.84851	4.32579	4.69941	3.75784	-2.35756	-2.32835	-2.31845	-2.30795	-2.33543	-2.3486	-2.3153	-2.36709	-2.32417	-2.33867	-2.31876	-2.30351	0.954431	-2.32012	-2.34721	-2.33089	-2.38079	-2.37205	-2.32514	-2.37084	-2.33614	-2.34665	-2.30817	0.987152	85.641	1.69068
3310	-141713	-141430	-282.255	0.0212535	0.223958	0.208841	0.215442	0.237419	0.195037	0.227181	0.227645	0.215189	0.222537	0.20783	0.208548	0.230699	0.038501	0.22393	0.189059	0.217117	0.218638	0.231043	0.206876	0.22847	0.209509	0.242895	0.218534	4951	0.00472478	0.00458279	0.0049264	0.00471176	0.00416965	0.00457017	0.00406231	0.00474864	0.0046791	0.00512299	0.00480907	0.00435353	10.9145	0.0045481	0.00449564	0.00523682	0.00495858	0.00528512	0.00425264	0.00499024	0.00461173	0.00499255	0.00485996	2.02739	4.41996	4.52107	4.83645	4.40816	4.07452	5.27868	4.38051	4.66999	4.36706	4.7461	4.53225	4.98184	4.9361	5.28392	4.55696	4.02178	5.14554	4.95338	4.44391	4.51408	4.74563	4.69827	4.88109	4.55819	3.69469	-2.32562	-2.33887	-2.30747	-2.32682	-2.3799	-2.34007	-2.39123	-2.32343	-2.32984	-2.29048	-2.31794	-2.36116	1.038	-2.34217	-2.34721	-2.28093	-2.30464	-2.27695	-2.37134	-2.30188	-2.33614	-2.30168	-2.31337	0.997197	83.7761	2.03309
3320	-141705	-141417	-288.107	0.0212055	0.211276	0.210688	0.212122	0.209194	0.202747	0.260631	0.204899	0.196401	0.211891	0.207243	0.189322	0.216839	0.0385721	0.210515	0.205033	0.201341	0.201193	0.212168	0.221196	0.23277	0.225681	0.230097	0.208445	5095.03	0.00461051	0.0045641	0.00440962	0.00525768	0.00470772	0.00445426	0.00531497	0.00440975	0.00463449	0.00435236	0.00486947	0.00482903	12.073	0.00550374	0.00475225	0.00480603	0.0048465	0.00484887	0.00499282	0.0044875	0.00471314	0.00475836	0.00474512	1.69026	5.7555	5.23585	4.95108	4.36113	5.17447	5.16719	4.89272	5.13349	5.13397	5.1742	5.58964	4.7302	4.21528	4.83457	4.54622	4.61306	4.95577	4.51335	4.62259	5.32518	4.47947	4.55691	5.45288	4.44779	3.70715	-2.33625	-2.34065	-2.3556	-2.27921	-2.32719	-2.35122	-2.2745	-2.35559	-2.334	-2.36128	-2.31252	-2.31614	1.08181	-2.25934	-2.3231	-2.31821	-2.31457	-2.31436	-2.30165	-2.348	-2.32669	-2.32254	-2.32375	0.998502	86.3714	1.69279
