Iteration	Posterior	Likelihood	Prior	alpha[1]	alpha[2]	alpha[3]	alpha[4]	alpha[5]	alpha[6]	alpha[7]	alpha[8]	alpha[9]	alpha[10]	alpha[11]	alpha[12]	alpha[13]	alpha[14]	alpha[15]	alpha[16]	alpha[17]	alpha[18]	alpha[19]	alpha[20]	alpha[21]	alpha[22]	alpha[23]	alpha[24]	clock_rate[1]	clock_rate[2]	clock_rate[3]	clock_rate[4]	clock_rate[5]	clock_rate[6]	clock_rate[7]	clock_rate[8]	clock_rate[9]	clock_rate[10]	clock_rate[11]	clock_rate[12]	clock_rate[13]	clock_rate[14]	clock_rate[15]	clock_rate[16]	clock_rate[17]	clock_rate[18]	clock_rate[19]	clock_rate[20]	clock_rate[21]	clock_rate[22]	clock_rate[23]	clock_rate[24]	extinction	kappa[1]	kappa[2]	kappa[3]	kappa[4]	kappa[5]	kappa[6]	kappa[7]	kappa[8]	kappa[9]	kappa[10]	kappa[11]	kappa[12]	kappa[13]	kappa[14]	kappa[15]	kappa[16]	kappa[17]	kappa[18]	kappa[19]	kappa[20]	kappa[21]	kappa[22]	kappa[23]	kappa[24]	log_clock_rate[1]	log_clock_rate[2]	log_clock_rate[3]	log_clock_rate[4]	log_clock_rate[5]	log_clock_rate[6]	log_clock_rate[7]	log_clock_rate[8]	log_clock_rate[9]	log_clock_rate[10]	log_clock_rate[11]	log_clock_rate[12]	log_clock_rate[13]	log_clock_rate[14]	log_clock_rate[15]	log_clock_rate[16]	log_clock_rate[17]	log_clock_rate[18]	log_clock_rate[19]	log_clock_rate[20]	log_clock_rate[21]	log_clock_rate[22]	log_clock_rate[23]	log_clock_rate[24]	relativeExtinction	root	speciation
3740	-140800	-140529	-270.939	0.117482	0.118959	0.132619	0.127639	0.122465	0.126583	0.129716	0.135738	0.132767	0.126999	0.127839	0.124601	0.118771	0.128175	0.121326	0.125797	0.125053	0.122984	0.128396	0.130695	0.126036	0.124296	0.132259	0.134028	0.018671	0.0200595	0.0203127	0.0210185	0.017226	0.0203308	0.0195247	0.0194343	0.0208915	0.0173039	0.0186055	0.0189893	0.0201572	0.0208649	0.0192575	0.019197	0.0190914	0.0184799	0.0184869	0.0201285	0.0207605	0.0189847	0.0188819	0.0187188	4.17343	4.69404	5.4959	5.05445	5.16414	4.7316	5.77648	4.48652	5.15982	4.86745	5.31864	5.05231	5.27467	5.49961	4.96734	5.35156	5.02135	4.79037	4.27456	4.71225	5.67167	3.93621	5.88455	4.61827	5.10506	-1.72883	-1.69768	-1.69223	-1.6774	-1.76382	-1.69185	-1.70942	-1.71143	-1.68003	-1.76186	-1.73036	-1.72149	-1.69557	-1.68058	-1.7154	-1.71677	-1.71916	-1.7333	-1.73314	-1.69619	-1.68276	-1.7216	-1.72395	-1.72772	0.997693	72.7837	4.18308
3750	-140826	-140554	-271.87	0.117007	0.137935	0.12818	0.125662	0.119475	0.126142	0.140593	0.135884	0.122407	0.116218	0.121127	0.125089	0.116523	0.131173	0.123614	0.129234	0.113341	0.11383	0.124174	0.123935	0.127471	0.109314	0.122981	0.130549	0.0190751	0.0204481	0.017984	0.021475	0.0208604	0.0200004	0.0205957	0.0215635	0.0195959	0.0211177	0.0190735	0.0193798	0.0187494	0.0205731	0.0175773	0.0217752	0.0190393	0.0207693	0.0207508	0.0196914	0.0197466	0.0203617	0.0183154	0.0194601	8.06288	4.47491	4.12785	3.87025	4.74128	4.8988	4.73285	4.63947	5.51974	5.99811	4.99537	4.75828	5.80891	5.28382	5.84562	5.83154	4.66449	4.40713	4.42136	4.81675	5.00106	6.14487	5.64621	4.35087	4.71299	-1.71953	-1.68935	-1.74511	-1.66807	-1.68068	-1.69896	-1.68622	-1.66628	-1.70783	-1.67535	-1.71957	-1.71265	-1.72701	-1.6867	-1.75505	-1.66204	-1.72035	-1.68258	-1.68296	-1.70572	-1.70451	-1.69119	-1.73718	-1.71085	0.997661	72.7837	8.08178
3760	-140803	-140535	-268.048	0.121016	0.135702	0.124242	0.123391	0.125481	0.110305	0.12978	0.139208	0.127063	0.127844	0.122635	0.127921	0.128863	0.124046	0.126313	0.125404	0.128	0.124694	0.121722	0.115605	0.131907	0.111904	0.116049	0.130098	0.0213582	0.0197001	0.0195236	0.0213574	0.018925	0.0223706	0.0227093	0.0221462	0.0183958	0.0195308	0.0212529	0.0214538	0.0197199	0.018647	0.0208181	0.0190531	0.0187545	0.0218753	0.020591	0.0194961	0.0196832	0.0193522	0.0191422	0.0206589	5.9129	5.02132	4.42773	4.23495	4.9391	5.21297	5.11256	4.74098	5.09751	4.71935	4.24366	6.1413	5.20589	5.62988	4.80981	4.35877	4.46784	4.47466	5.08173	5.44448	5.12285	4.33412	6.21336	4.77339	3.90766	-1.67044	-1.70553	-1.70944	-1.67045	-1.72296	-1.65032	-1.6438	-1.6547	-1.73528	-1.70928	-1.67258	-1.66849	-1.7051	-1.72939	-1.68156	-1.72003	-1.72689	-1.66005	-1.68632	-1.71005	-1.70591	-1.71327	-1.71801	-1.68489	0.999798	72.8129	5.9141
3770	-140810	-140532	-277.763	0.140696	0.121536	0.115259	0.124387	0.123126	0.126246	0.127601	0.14461	0.131565	0.123933	0.119709	0.130098	0.141057	0.131369	0.126802	0.126605	0.140269	0.124615	0.13651	0.120062	0.116566	0.126497	0.140063	0.127566	0.0216707	0.020922	0.0190401	0.0215289	0.0185024	0.0208581	0.0193986	0.022709	0.020314	0.0203963	0.0173442	0.0222829	0.0203164	0.0223105	0.0185089	0.0220204	0.019781	0.0176996	0.0218433	0.0183329	0.0193993	0.0215929	0.0220593	0.0194087	4.62482	4.99062	4.66171	4.59333	4.72196	5.4067	4.57342	4.03066	5.22999	5.20734	4.8874	4.83231	4.99518	4.49515	5.07894	4.80036	4.70261	5.78861	5.07651	6.11228	5.19517	5.10937	4.66616	5.34701	4.79488	-1.66413	-1.6794	-1.72033	-1.66698	-1.73277	-1.68073	-1.71223	-1.6438	-1.6922	-1.69045	-1.76085	-1.65203	-1.69215	-1.65149	-1.73262	-1.65718	-1.70375	-1.75204	-1.66068	-1.73677	-1.71221	-1.66569	-1.65641	-1.712	0.996026	67.786	4.64327
3780	-140821	-140544	-277.293	0.133637	0.149596	0.135247	0.118752	0.136212	0.146109	0.127432	0.139065	0.12535	0.12548	0.12444	0.132143	0.116847	0.130826	0.133213	0.125617	0.126591	0.135979	0.134747	0.121544	0.136967	0.126498	0.125111	0.125238	0.0200884	0.021776	0.022549	0.0213737	0.0210447	0.0213862	0.0220133	0.0194511	0.01836	0.0213592	0.0212105	0.0181795	0.0203604	0.0182729	0.0216203	0.0199282	0.0217864	0.020437	0.0178294	0.0209916	0.0204665	0.0198658	0.0206198	0.0213742	6.17465	4.5015	4.70849	5.71483	4.84824	4.99298	4.27017	4.90726	5.01263	5.69607	4.88645	4.76283	4.9435	4.2427	5.14154	4.34075	5.80122	4.61043	4.92618	5.18919	4.47128	4.33691	5.8907	5.84129	4.27837	-1.69705	-1.66202	-1.64687	-1.67012	-1.67686	-1.66987	-1.65731	-1.71106	-1.73613	-1.67042	-1.67345	-1.74042	-1.69121	-1.73819	-1.66514	-1.70053	-1.66182	-1.68958	-1.74886	-1.67795	-1.68896	-1.70189	-1.68572	-1.67011	0.994728	68.2918	6.20737
3790	-140805	-140526	-278.814	0.12379	0.144793	0.139724	0.130539	0.128884	0.137607	0.138899	0.135955	0.124199	0.14705	0.137586	0.127224	0.134573	0.123366	0.139336	0.133255	0.122148	0.130022	0.116594	0.13253	0.129572	0.132729	0.125093	0.1296	0.0193938	0.0184651	0.0204673	0.0180512	0.0200688	0.0206779	0.0197738	0.0193378	0.0203821	0.0213592	0.0217401	0.0221858	0.0191401	0.0180545	0.0214526	0.0219821	0.0217864	0.020593	0.0211683	0.0197017	0.0218048	0.0187809	0.0207248	0.0189263	5.68691	5.1468	5.22057	5.30187	4.41778	4.99298	4.05839	4.77247	5.58585	5.03092	4.51765	4.55906	4.93743	5.56958	4.78578	5.09657	4.41412	4.5826	5.17066	4.78508	4.80377	4.75859	5.44289	4.5839	5.2859	-1.71234	-1.73365	-1.68894	-1.74349	-1.69748	-1.68449	-1.70391	-1.71359	-1.69075	-1.67042	-1.66274	-1.65392	-1.71806	-1.74341	-1.66852	-1.65793	-1.66182	-1.68628	-1.67431	-1.7055	-1.66145	-1.72628	-1.68351	-1.72293	0.998628	66.4397	5.69473
3800	-140817	-140533	-283.507	0.129498	0.129814	0.122242	0.124594	0.136441	0.141254	0.122939	0.12541	0.133022	0.133519	0.137063	0.130156	0.121711	0.131695	0.133351	0.131777	0.130483	0.136821	0.138241	0.122772	0.12805	0.141651	0.132689	0.149339	0.0207744	0.020265	0.0208791	0.0207309	0.0215238	0.0231486	0.0206154	0.0187944	0.0209345	0.0179683	0.020365	0.0184651	0.0194492	0.0201931	0.020503	0.0194725	0.0185786	0.0204662	0.0198942	0.0218699	0.0195146	0.0205135	0.0196899	0.0200808	5.17995	4.90342	4.33878	4.40868	5.96023	4.14418	4.9377	5.27453	4.34451	4.28611	4.42362	5.16288	5.80644	4.47461	5.31907	4.00809	5.76673	4.26287	5.17066	6.60151	5.17829	5.34993	5.17073	5.18414	4.94872	-1.68247	-1.69325	-1.68029	-1.68338	-1.66708	-1.63547	-1.68581	-1.72597	-1.67914	-1.74549	-1.69112	-1.73365	-1.7111	-1.6948	-1.68818	-1.71058	-1.73099	-1.68896	-1.70127	-1.66015	-1.70964	-1.68796	-1.70576	-1.69722	0.999079	64.5866	5.18472
3810	-140806	-140523	-282.788	0.133239	0.131268	0.119061	0.132669	0.128649	0.127388	0.132144	0.12885	0.118012	0.141877	0.132885	0.127981	0.129748	0.133377	0.127639	0.129099	0.124879	0.153561	0.141784	0.135454	0.142644	0.127843	0.132229	0.131659	0.0220233	0.020265	0.0229105	0.0194023	0.0212633	0.0207505	0.0198365	0.0205433	0.0197193	0.0226471	0.0217099	0.0216666	0.018788	0.0201931	0.0208092	0.021131	0.0197188	0.0178456	0.0226666	0.0197717	0.0204324	0.0189228	0.0216434	0.0182871	6.12676	5.14889	4.1583	4.84853	4.9903	4.072	5.32538	5.74226	4.30783	4.32224	4.28783	4.60622	4.72333	4.47461	5.1193	5.29484	5.04395	5.12304	5.56323	4.6822	5.4659	4.34544	4.35975	4.64536	4.68647	-1.65712	-1.69325	-1.63997	-1.71215	-1.67237	-1.68297	-1.70254	-1.68733	-1.70511	-1.64499	-1.66334	-1.66421	-1.72612	-1.6948	-1.68174	-1.67508	-1.70512	-1.74847	-1.64461	-1.70396	-1.68968	-1.72301	-1.66467	-1.73786	0.996233	64.5866	6.14992
3820	-140797	-140513	-284.176	0.137241	0.13076	0.123526	0.136196	0.142425	0.136103	0.133618	0.131806	0.14818	0.125664	0.12875	0.13123	0.123979	0.127608	0.135681	0.137346	0.13107	0.129964	0.125238	0.129729	0.129919	0.130025	0.130424	0.138592	0.0201992	0.0206461	0.0189446	0.0211728	0.0192886	0.0203885	0.0204854	0.020331	0.0203944	0.0197424	0.0200379	0.0193712	0.020057	0.0210281	0.0202865	0.0199034	0.0199971	0.0174989	0.0190445	0.0207382	0.0228725	0.0222423	0.023549	0.0198705	6.36742	4.84129	4.55547	5.05673	5.13048	4.55893	5.13916	4.92703	4.92327	5.12595	4.65675	4.38558	5.05298	5.78299	4.95451	5.69822	4.61535	5.31032	5.38534	5.67785	4.98015	4.5576	4.85131	4.76086	4.95763	-1.69467	-1.68516	-1.72251	-1.67422	-1.7147	-1.69062	-1.68856	-1.69184	-1.69049	-1.7046	-1.69815	-1.71284	-1.69773	-1.6772	-1.69279	-1.70107	-1.69903	-1.75699	-1.72023	-1.68323	-1.64069	-1.65282	-1.62803	-1.70179	0.999197	64.5866	6.37253
3830	-140799	-140516	-282.735	0.123049	0.126413	0.123989	0.134956	0.126339	0.133654	0.153846	0.131172	0.142306	0.13255	0.131234	0.143792	0.140994	0.142575	0.128396	0.119123	0.121241	0.131723	0.125479	0.128256	0.1279	0.130273	0.133891	0.128547	0.020942	0.0203357	0.0191526	0.0181	0.0216521	0.0193857	0.0208057	0.0223623	0.0207695	0.0213241	0.0212138	0.0201215	0.0208221	0.0191307	0.0192189	0.0221084	0.0211703	0.0204923	0.0194069	0.0195122	0.020845	0.0209312	0.0195037	0.0222021	5.36538	4.85934	5.03574	5.23986	4.53142	5.33729	4.35024	4.87469	4.37575	4.41269	5.12911	4.84465	5.40851	4.94561	4.91732	5.17071	5.55539	5.00908	4.60662	5.65117	4.61055	4.62531	4.84846	4.83245	4.68077	-1.67898	-1.69174	-1.71777	-1.74232	-1.6645	-1.71252	-1.68182	-1.65048	-1.68257	-1.67113	-1.67338	-1.69634	-1.68147	-1.71827	-1.71627	-1.65544	-1.67427	-1.68841	-1.71204	-1.70969	-1.681	-1.67921	-1.70988	-1.65361	0.998091	64.7738	5.37564
3840	-140823	-140540	-282.34	0.146216	0.132498	0.131461	0.130138	0.138271	0.134505	0.134176	0.143362	0.12825	0.141918	0.129495	0.143985	0.12979	0.12649	0.133305	0.125543	0.12861	0.128339	0.137661	0.126291	0.147925	0.147767	0.133369	0.13151	0.0227686	0.018441	0.0208842	0.0208706	0.0209666	0.0212734	0.0213466	0.0212193	0.0199614	0.0191818	0.0182495	0.0209289	0.0205337	0.0187496	0.0192816	0.0183523	0.0217979	0.0171165	0.0179006	0.0198988	0.0232133	0.0207726	0.0180345	0.0216242	4.73776	5.29336	5.94118	4.29051	4.061	4.92703	4.38328	4.69392	5.75695	4.46681	5.29075	4.91786	4.89043	5.32188	4.73407	4.13506	4.46104	4.94711	4.77056	4.51506	5.09389	4.78732	4.56558	4.42812	4.46346	-1.64266	-1.73421	-1.68018	-1.68046	-1.67847	-1.67216	-1.67067	-1.67327	-1.69981	-1.71711	-1.73875	-1.67925	-1.68753	-1.72701	-1.71486	-1.73631	-1.66158	-1.76658	-1.74713	-1.70117	-1.63426	-1.68251	-1.7439	-1.66506	0.994594	64.7738	4.76351
3850	-140820	-140532	-288.182	0.140912	0.126207	0.12775	0.140718	0.143682	0.141038	0.12475	0.129666	0.149765	0.150152	0.129688	0.136353	0.126024	0.138382	0.136501	0.12585	0.127311	0.122691	0.12152	0.135077	0.137435	0.133366	0.140439	0.119797	0.0190333	0.0210484	0.0226426	0.0202496	0.0201667	0.021348	0.0217505	0.0218955	0.0210444	0.0198015	0.021195	0.0195778	0.0212145	0.0201627	0.019651	0.0193041	0.0217837	0.0183933	0.0203269	0.0171647	0.0199703	0.0202782	0.0190741	0.0198067	8.57861	4.11696	4.57891	4.81621	5.29016	5.05525	4.36457	4.87022	4.34915	4.35527	5.38338	4.99072	5.06474	4.03027	5.40508	4.40188	5.04953	5.38911	5.25353	5.01685	4.84891	5.50686	4.44276	6.04644	4.46346	-1.72049	-1.67678	-1.64507	-1.69358	-1.69536	-1.67064	-1.66253	-1.65965	-1.67686	-1.7033	-1.67377	-1.70824	-1.67337	-1.69545	-1.70661	-1.71435	-1.66187	-1.73534	-1.69193	-1.76536	-1.69962	-1.69297	-1.71956	-1.70319	0.995275	64.1179	8.61933
3860	-140811	-140536	-275.735	0.12245	0.126935	0.122682	0.124724	0.126608	0.126186	0.12315	0.131026	0.126842	0.121636	0.129717	0.130046	0.127526	0.139121	0.126649	0.127972	0.135736	0.121775	0.133142	0.14551	0.125913	0.132777	0.140606	0.127055	0.0188369	0.0192171	0.0200052	0.0209334	0.0183678	0.0217666	0.0186647	0.0202222	0.0226647	0.0208189	0.0197698	0.0199296	0.0214745	0.0213874	0.0180035	0.019846	0.0205654	0.0180446	0.0185574	0.0191846	0.0207827	0.0206135	0.020457	0.0182211	4.20253	4.93224	4.82324	4.98158	4.74045	5.36439	4.99643	4.97384	4.83184	4.31332	4.66418	4.69879	5.59711	5.24623	4.65316	4.79231	5.17241	5.24731	5.30573	4.35703	5.11752	4.951	4.30494	6.06215	5.13777	-1.72499	-1.71631	-1.69886	-1.67916	-1.73594	-1.66221	-1.72898	-1.69417	-1.64465	-1.68154	-1.704	-1.7005	-1.66808	-1.66984	-1.74464	-1.70233	-1.68686	-1.74365	-1.73148	-1.71705	-1.6823	-1.68585	-1.68916	-1.73943	0.993136	69.5882	4.23157
3870	-140805	-140530	-274.563	0.137584	0.132921	0.132525	0.13659	0.126814	0.139196	0.12809	0.138969	0.124534	0.128131	0.128159	0.138541	0.145953	0.128319	0.144656	0.123917	0.135053	0.128622	0.132989	0.129713	0.12634	0.135711	0.133144	0.139209	0.020871	0.0210397	0.0199382	0.0183236	0.0182562	0.0204647	0.0208436	0.0204373	0.0188703	0.0195912	0.0187353	0.0207124	0.0218449	0.0186276	0.0205105	0.018051	0.0182248	0.0192726	0.0192948	0.0201272	0.0196763	0.0180138	0.0217945	0.0192376	4.36847	4.22806	4.62455	5.42647	4.63862	5.29437	4.1322	4.65682	4.35855	4.35124	6.32036	5.36264	4.52814	4.84038	4.74936	4.90407	5.02916	4.6834	5.43963	4.73696	4.88204	4.73429	5.02787	5.2474	4.19324	-1.68046	-1.67696	-1.70031	-1.73699	-1.73859	-1.68899	-1.68103	-1.68958	-1.72422	-1.70794	-1.72734	-1.68377	-1.66065	-1.72984	-1.68802	-1.7435	-1.73934	-1.71506	-1.71456	-1.69622	-1.70606	-1.74439	-1.66165	-1.71585	0.992074	69.5882	4.40337
3880	-140820	-140526	-293.893	0.119693	0.131612	0.124907	0.130127	0.143762	0.139394	0.121733	0.145725	0.159712	0.13089	0.123396	0.13987	0.133606	0.132739	0.133568	0.125377	0.145554	0.141259	0.127085	0.130255	0.124757	0.148656	0.136573	0.127643	0.0185165	0.0190699	0.0215471	0.0223377	0.0201961	0.0195029	0.0174986	0.0198451	0.0187424	0.0189995	0.0187006	0.0186549	0.0185729	0.0203419	0.0196366	0.0210168	0.0182304	0.0215433	0.0205468	0.0192104	0.0198456	0.0196596	0.0210622	0.0197353	7.3713	5.33466	4.72629	4.80528	4.93938	5.37892	3.63694	5.32044	4.88321	5.63848	4.35792	4.65274	4.35692	4.64061	4.1133	4.90407	5.2186	4.96991	5.27648	4.59295	5.09672	6.2001	5.83114	4.77194	5.56792	-1.73244	-1.71965	-1.66661	-1.65096	-1.69473	-1.7099	-1.757	-1.70235	-1.72717	-1.72126	-1.72814	-1.72921	-1.73112	-1.69161	-1.70693	-1.67743	-1.7392	-1.66669	-1.68726	-1.71646	-1.70234	-1.70643	-1.6765	-1.70476	0.996034	61.6661	7.40065
3890	-140832	-140540	-292.417	0.130605	0.122639	0.115092	0.142597	0.134492	0.15179	0.134969	0.118985	0.139172	0.147428	0.136927	0.126088	0.125981	0.121409	0.127128	0.136328	0.121527	0.132874	0.142039	0.141157	0.152028	0.138569	0.13519	0.12425	0.0189843	0.0204309	0.0180738	0.0211828	0.0199695	0.0182276	0.0188726	0.0208851	0.0187687	0.0198811	0.0187549	0.0213753	0.0199409	0.0180286	0.0203814	0.0190579	0.020701	0.0170933	0.0178611	0.0188799	0.0207185	0.0195146	0.0190011	0.0211986	4.29367	4.99333	5.63468	4.94988	5.04786	4.75975	5.41932	5.0653	4.21127	4.59948	4.63445	3.89726	5.24701	5.14265	5.73135	5.06193	4.46784	6.41822	4.45081	4.93052	4.82231	5.4778	5.12987	4.58283	5.58709	-1.7216	-1.68971	-1.74295	-1.67402	-1.69963	-1.73927	-1.72417	-1.68016	-1.72656	-1.70156	-1.72689	-1.67009	-1.70025	-1.74404	-1.69077	-1.71992	-1.68401	-1.76717	-1.74809	-1.724	-1.68364	-1.70964	-1.72122	-1.67369	0.999303	61.6661	4.29666
3900	-140820	-140533	-287.593	0.146571	0.144837	0.144966	0.148278	0.154711	0.161228	0.127897	0.122425	0.145622	0.139534	0.135658	0.136424	0.122199	0.124726	0.135401	0.136581	0.12996	0.138154	0.145612	0.136153	0.14233	0.145441	0.144708	0.142562	0.0203221	0.01962	0.0200167	0.0192624	0.0191484	0.0244721	0.0191139	0.020328	0.0190809	0.0210867	0.0201852	0.0205801	0.0192433	0.0177635	0.0223334	0.0203455	0.0203849	0.0213319	0.0203293	0.0193902	0.0205186	0.0191306	0.0179681	0.0219602	5.70719	5.02526	4.73192	4.00085	4.54633	5.57619	5.03728	5.38247	5.55466	4.05683	5.0336	5.12425	4.86639	5.60406	4.72417	5.57402	4.52704	4.52786	5.01758	5.07302	4.74886	4.96827	5.17493	5.44784	4.57554	-1.69203	-1.7073	-1.69861	-1.71529	-1.71787	-1.61133	-1.71865	-1.6919	-1.7194	-1.67599	-1.69497	-1.68655	-1.71572	-1.75047	-1.65104	-1.69153	-1.69069	-1.67097	-1.69188	-1.71242	-1.68785	-1.71827	-1.7455	-1.65836	0.996051	63.4585	5.72982
3910	-140797	-140498	-299.232	0.132516	0.13885	0.131497	0.1506	0.130866	0.136974	0.135056	0.13573	0.1341	0.136999	0.134069	0.128963	0.131044	0.143032	0.134557	0.149499	0.134185	0.138774	0.130813	0.144443	0.135611	0.150275	0.149637	0.130255	0.0216955	0.0199405	0.0192627	0.0197816	0.0203448	0.0181311	0.0187096	0.0196796	0.0188113	0.0180925	0.0207325	0.0206189	0.0192564	0.0190811	0.0224688	0.0203885	0.0203849	0.0200901	0.0182159	0.0199198	0.0192043	0.0180269	0.0198055	0.020881	5.13935	5.02062	5.59544	5.04021	4.82364	5.04503	5.69696	4.85424	5.03705	5.60789	5.09471	4.58783	4.6877	5.53019	4.65649	5.33393	5.19518	4.73543	4.02929	4.49616	4.74886	4.71069	5.24556	5.32305	6.00027	-1.66363	-1.70026	-1.71528	-1.70374	-1.69155	-1.74158	-1.72794	-1.70598	-1.72558	-1.7425	-1.68335	-1.68573	-1.71543	-1.7194	-1.64842	-1.69061	-1.69069	-1.69702	-1.73955	-1.70071	-1.7166	-1.74408	-1.70321	-1.68025	0.99845	59.5514	5.14733
3920	-140805	-140508	-297.24	0.15621	0.140297	0.133987	0.130313	0.14608	0.142479	0.135483	0.135697	0.133282	0.141884	0.147753	0.146794	0.145872	0.140233	0.130913	0.126892	0.134564	0.144803	0.131273	0.134607	0.123276	0.125847	0.137085	0.125545	0.0191432	0.0207904	0.0209909	0.0191719	0.0172703	0.0196932	0.0207643	0.0205863	0.0202154	0.0205728	0.0188063	0.0194776	0.0182382	0.0195712	0.0189437	0.0207837	0.0200456	0.0178564	0.0199155	0.0193371	0.0167696	0.0194698	0.0192387	0.0200726	5.02294	4.66239	5.2028	5.03314	5.37085	5.00927	4.41998	5.10183	5.9062	4.93897	4.73674	3.90816	5.57464	4.94751	4.31467	4.70787	4.85957	4.19131	4.53878	4.36608	5.77466	4.15583	5.30965	5.36107	4.95968	-1.71799	-1.68214	-1.67797	-1.71733	-1.7627	-1.70568	-1.68268	-1.68642	-1.69432	-1.68671	-1.7257	-1.71046	-1.73902	-1.70838	-1.72254	-1.68228	-1.69798	-1.74821	-1.70081	-1.71361	-1.77548	-1.71064	-1.71582	-1.6974	0.998636	59.5514	5.0298
3930	-140804	-140515	-289.13	0.154276	0.126438	0.14637	0.143622	0.153308	0.135072	0.132992	0.121503	0.123173	0.155218	0.139672	0.135329	0.131434	0.12625	0.148929	0.135403	0.13726	0.142151	0.135198	0.132659	0.127694	0.137776	0.126039	0.143894	0.019058	0.0221802	0.0181341	0.0206111	0.0213107	0.0194127	0.0200585	0.0198593	0.0174497	0.0182267	0.0193824	0.0195432	0.018696	0.0207898	0.0186027	0.0183712	0.0200175	0.0178595	0.0185436	0.0197058	0.0192052	0.0200874	0.0192387	0.0214507	4.40446	5.38202	4.76534	4.82548	4.5356	5.29408	5.5836	5.13305	4.80146	5.52047	5.10759	4.73512	5.23106	5.91124	5.98284	4.07795	5.49772	5.22085	4.34806	4.95926	4.80434	5.07933	5.23596	4.51776	4.95968	-1.71992	-1.65404	-1.7415	-1.6859	-1.6714	-1.71191	-1.6977	-1.70204	-1.75821	-1.73929	-1.71259	-1.70901	-1.72825	-1.68215	-1.73042	-1.73586	-1.69859	-1.74813	-1.73181	-1.70541	-1.71658	-1.69708	-1.71582	-1.66856	0.99262	63.8377	4.4372
3940	-140801	-140512	-288.627	0.132729	0.128241	0.120532	0.133626	0.137719	0.126825	0.133435	0.141105	0.137264	0.130804	0.132075	0.144431	0.123541	0.137551	0.129806	0.145202	0.145461	0.135981	0.146119	0.12807	0.136894	0.129808	0.140962	0.147233	0.0199673	0.0182858	0.0211232	0.0193561	0.0202381	0.0194127	0.0185937	0.0186919	0.0195514	0.0199629	0.0207249	0.0209535	0.0191878	0.0192997	0.0197662	0.0206597	0.0233474	0.0183422	0.0184422	0.0195482	0.0210294	0.0194213	0.0192945	0.019323	6.49082	5.09079	4.91196	4.88015	5.48506	4.6601	4.73227	4.99894	5.5514	4.79817	4.95067	4.95482	4.81385	4.51878	3.85544	5.58232	4.8112	4.8708	5.78643	5.4172	5.80402	4.97867	5.09694	5.28174	4.97991	-1.69968	-1.73789	-1.67524	-1.71318	-1.69383	-1.71191	-1.73064	-1.72835	-1.70882	-1.69978	-1.68351	-1.67874	-1.71697	-1.71445	-1.70408	-1.68488	-1.63176	-1.73655	-1.73419	-1.70889	-1.67717	-1.71172	-1.71457	-1.71393	0.995398	63.8377	6.52083
3950	-140812	-140521	-290.952	0.123979	0.14975	0.125764	0.137261	0.139214	0.135545	0.140666	0.136791	0.144276	0.130905	0.134305	0.137132	0.142063	0.121773	0.142015	0.133976	0.146135	0.142285	0.144832	0.127391	0.144307	0.138081	0.132375	0.125675	0.0182323	0.0183207	0.0207903	0.019387	0.0207682	0.0193518	0.0184743	0.0189893	0.0204661	0.0186045	0.0206865	0.0193536	0.0198843	0.0220686	0.0193764	0.0197227	0.0191159	0.0217525	0.0185807	0.0190938	0.0194399	0.0209552	0.0194629	0.0188628	3.33362	4.45277	4.47692	4.61621	4.72351	4.26982	4.63306	4.72674	4.51944	4.95485	4.23553	4.54203	4.73659	5.15556	3.94364	5.76704	5.03138	4.46856	6.289	5.71826	6.1556	4.3848	6.01622	5.94146	4.78026	-1.73916	-1.73706	-1.68214	-1.71249	-1.6826	-1.71328	-1.73343	-1.72149	-1.68897	-1.73038	-1.68431	-1.71324	-1.70149	-1.65622	-1.71273	-1.70503	-1.71861	-1.66249	-1.73094	-1.71911	-1.7113	-1.67871	-1.71079	-1.72439	0.993451	62.7483	3.35559
3960	-140804	-140512	-291.729	0.134864	0.135526	0.131981	0.13385	0.124829	0.134822	0.142081	0.1313	0.128038	0.134125	0.138962	0.138996	0.136174	0.130573	0.146317	0.138126	0.145479	0.132656	0.128104	0.152071	0.128721	0.145866	0.140656	0.125311	0.0175988	0.0178116	0.0180056	0.0193901	0.0187835	0.0197077	0.0195669	0.0180736	0.0189944	0.0211645	0.0200563	0.0218768	0.0200368	0.0188201	0.0196951	0.0193536	0.0214367	0.0201504	0.0211861	0.0206883	0.0185147	0.0220592	0.0183943	0.0199725	3.07798	5.70782	4.93536	4.49148	5.16661	4.33423	5.04943	4.7084	4.68019	4.76694	5.05518	4.21368	4.78924	4.88978	4.40408	5.00132	5.41945	5.42165	5.01901	5.31499	4.4221	5.8117	4.70481	5.70621	4.36458	-1.75452	-1.7493	-1.74459	-1.71242	-1.72622	-1.70536	-1.70848	-1.74296	-1.72138	-1.67439	-1.69775	-1.66002	-1.69817	-1.72538	-1.70564	-1.71324	-1.66884	-1.69572	-1.67395	-1.68428	-1.73248	-1.65641	-1.73532	-1.69957	0.992637	62.7483	3.10081
