Iteration	Posterior	Likelihood	Prior	alpha[1]	alpha[2]	alpha[3]	alpha[4]	alpha[5]	alpha[6]	alpha[7]	alpha[8]	alpha[9]	alpha[10]	alpha[11]	alpha[12]	alpha[13]	alpha[14]	alpha[15]	alpha[16]	alpha[17]	alpha[18]	alpha[19]	alpha[20]	alpha[21]	alpha[22]	alpha[23]	alpha[24]	clock_rate[1]	clock_rate[2]	clock_rate[3]	clock_rate[4]	clock_rate[5]	clock_rate[6]	clock_rate[7]	clock_rate[8]	clock_rate[9]	clock_rate[10]	clock_rate[11]	clock_rate[12]	clock_rate[13]	clock_rate[14]	clock_rate[15]	clock_rate[16]	clock_rate[17]	clock_rate[18]	clock_rate[19]	clock_rate[20]	clock_rate[21]	clock_rate[22]	clock_rate[23]	clock_rate[24]	extinction	kappa[1]	kappa[2]	kappa[3]	kappa[4]	kappa[5]	kappa[6]	kappa[7]	kappa[8]	kappa[9]	kappa[10]	kappa[11]	kappa[12]	kappa[13]	kappa[14]	kappa[15]	kappa[16]	kappa[17]	kappa[18]	kappa[19]	kappa[20]	kappa[21]	kappa[22]	kappa[23]	kappa[24]	log_clock_rate[1]	log_clock_rate[2]	log_clock_rate[3]	log_clock_rate[4]	log_clock_rate[5]	log_clock_rate[6]	log_clock_rate[7]	log_clock_rate[8]	log_clock_rate[9]	log_clock_rate[10]	log_clock_rate[11]	log_clock_rate[12]	log_clock_rate[13]	log_clock_rate[14]	log_clock_rate[15]	log_clock_rate[16]	log_clock_rate[17]	log_clock_rate[18]	log_clock_rate[19]	log_clock_rate[20]	log_clock_rate[21]	log_clock_rate[22]	log_clock_rate[23]	log_clock_rate[24]	relativeExtinction	root	speciation
2780	-140659	-140379	-280.842	0.216189	0.203542	0.190564	0.256919	0.18349	0.185962	0.212216	0.192037	0.196364	0.188747	0.214483	0.191263	0.208646	0.209375	0.188448	0.211175	0.213065	0.20331	0.184854	0.178088	0.197268	0.196365	0.182322	0.22494	0.00612471	0.00530994	0.00595417	0.00522087	0.00650953	0.00604338	0.00643532	0.00606255	0.0061166	0.00543801	0.00504214	0.00564162	0.00624987	0.00553137	0.00631054	0.00518655	0.00634126	0.00561786	0.00561688	0.00596092	0.00599706	0.00588628	0.0055802	0.0054656	3.09322	3.98725	4.9078	4.91107	5.24065	4.93142	4.36137	4.44565	5.34211	5.27003	5.02892	5.04709	4.893	4.88615	4.80445	4.91159	5.04428	4.95862	4.78918	4.07711	4.82957	5.38955	4.61116	5.46567	4.09124	-2.21291	-2.27491	-2.22518	-2.28226	-2.18645	-2.21872	-2.19143	-2.21734	-2.21349	-2.26456	-2.29739	-2.2486	-2.20413	-2.25717	-2.19993	-2.28512	-2.19782	-2.25043	-2.25051	-2.22469	-2.22206	-2.23016	-2.25335	-2.26236	0.990717	78.2695	3.12221
2790	-140680	-140395	-285.446	0.194162	0.177965	0.175044	0.187489	0.188212	0.199309	0.201153	0.214431	0.220258	0.23757	0.198804	0.215831	0.202342	0.185024	0.193406	0.224479	0.197766	0.197247	0.171028	0.194305	0.203836	0.177207	0.19299	0.198779	0.00542035	0.00579363	0.00538623	0.00529513	0.00641115	0.00569563	0.00587404	0.00565235	0.00561456	0.00569415	0.00597615	0.00599607	0.005809	0.00556749	0.00631054	0.00571282	0.00512608	0.00561786	0.00588042	0.00588466	0.00613838	0.00575267	0.00533106	0.00559628	1.96597	4.99872	4.86654	5.33118	4.0988	4.95392	5.36522	6.10873	4.59871	5.48684	5.27765	4.82982	5.61087	4.98212	5.33153	5.64208	5.30949	4.44944	6.24562	5.88463	5.51164	5.23197	5.37311	4.30077	4.52089	-2.26597	-2.23705	-2.26872	-2.27612	-2.19306	-2.24446	-2.23106	-2.24777	-2.25068	-2.24457	-2.22358	-2.22213	-2.2359	-2.25434	-2.19993	-2.24315	-2.29021	-2.25043	-2.23059	-2.23028	-2.21195	-2.24013	-2.27319	-2.2521	0.991101	82.0594	1.98362
2800	-140665	-140386	-279.531	0.185432	0.187189	0.169482	0.198687	0.194024	0.195615	0.19997	0.177053	0.206101	0.175867	0.197011	0.199755	0.184189	0.222866	0.180527	0.182911	0.218099	0.18804	0.194988	0.194362	0.172999	0.185715	0.206729	0.199961	0.00552	0.00544414	0.00581606	0.00604927	0.00568229	0.00673048	0.00537286	0.0054294	0.00593406	0.00488238	0.00573527	0.00615396	0.00589035	0.00685117	0.00612021	0.00643625	0.00631638	0.00603042	0.00590128	0.00593395	0.005282	0.0060217	0.00649251	0.00623943	2.76658	4.98242	5.11985	4.99099	4.80204	4.87423	4.89757	5.48578	4.28098	4.94305	4.68383	4.53842	5.00603	5.19991	4.61364	4.74333	4.29626	5.58842	4.47331	4.21024	4.37059	4.84685	4.95568	5.03476	4.75138	-2.25806	-2.26407	-2.23537	-2.2183	-2.24548	-2.17195	-2.26979	-2.26525	-2.22665	-2.31137	-2.24145	-2.21085	-2.22986	-2.16424	-2.21323	-2.19137	-2.19953	-2.21965	-2.22905	-2.22666	-2.2772	-2.22028	-2.18759	-2.20486	0.994751	81.4961	2.78117
2810	-140663	-140379	-283.696	0.194014	0.176115	0.18327	0.200908	0.198717	0.214647	0.192278	0.177306	0.179543	0.183415	0.209995	0.211162	0.203837	0.180404	0.18137	0.179033	0.201059	0.228635	0.205889	0.182512	0.197423	0.186643	0.235974	0.166706	0.00603384	0.00572162	0.00604792	0.00618886	0.00529059	0.0058741	0.00591252	0.00634379	0.00593406	0.00611311	0.00600668	0.00605102	0.00613376	0.00621712	0.00605872	0.00524583	0.00568491	0.00585316	0.00549821	0.00661385	0.00539281	0.00555196	0.00545879	0.00584959	3.23025	5.12819	5.42675	4.80081	5.14519	3.87832	4.72501	5.02465	5.30516	4.86533	4.35452	4.65566	5.37333	4.98364	5.17283	5.08827	4.76549	4.89413	4.59253	4.94933	5.74669	4.78872	4.69842	5.36604	6.02435	-2.21941	-2.24248	-2.21839	-2.20839	-2.2765	-2.23106	-2.22823	-2.19765	-2.22665	-2.21374	-2.22137	-2.21817	-2.21227	-2.20641	-2.21762	-2.28019	-2.24528	-2.23261	-2.25978	-2.17955	-2.26818	-2.25555	-2.2629	-2.23287	0.987868	81.4961	3.26992
2820	-140656	-140373	-283.147	0.195689	0.20156	0.18376	0.218218	0.160639	0.197872	0.201147	0.203366	0.190118	0.193047	0.219537	0.1917	0.197005	0.205286	0.202381	0.191135	0.204985	0.206571	0.185839	0.175519	0.193017	0.190891	0.216664	0.186254	0.00567199	0.00522887	0.00620222	0.00573059	0.00570507	0.00598917	0.00547567	0.00587829	0.00590194	0.00529062	0.00593687	0.00614186	0.0055722	0.00564085	0.0056714	0.00544343	0.00573173	0.00562911	0.00626426	0.00621074	0.00609765	0.00625003	0.0064357	0.00534059	3.2024	5.41457	5.25106	4.73102	4.26901	6.46319	5.39384	6.05226	5.40871	5.86196	5.5795	5.53632	4.17419	4.86581	5.31397	4.56914	5.35827	4.10656	4.70817	4.95552	4.91138	5.1646	4.65198	4.54085	5.24307	-2.24626	-2.28159	-2.20745	-2.2418	-2.24374	-2.22263	-2.26156	-2.23075	-2.22901	-2.27649	-2.22644	-2.2117	-2.25397	-2.24866	-2.24631	-2.26413	-2.24171	-2.24956	-2.20313	-2.20686	-2.21484	-2.20412	-2.1914	-2.27241	0.994235	81.4961	3.22097
2830	-140653	-140368	-285.261	0.203842	0.200586	0.194033	0.223643	0.192732	0.199833	0.228379	0.228744	0.178589	0.169923	0.197247	0.202807	0.2061	0.167148	0.209411	0.193512	0.225813	0.18961	0.195954	0.226698	0.18804	0.188168	0.207817	0.201257	0.00532683	0.00600621	0.00696813	0.00631391	0.00580778	0.00566055	0.00598794	0.00642688	0.00600559	0.00565142	0.00553021	0.00583725	0.00566201	0.00539583	0.005762	0.00635503	0.00588809	0.00598177	0.00608481	0.00540645	0.00528396	0.0057277	0.00565338	0.00638579	5.13184	4.43484	4.78505	5.10943	5.30977	4.87627	4.45768	4.73328	4.92637	5.56703	4.68722	4.77516	5.15409	4.97615	5.20654	5.13458	4.99255	5.05293	5.39153	5.15544	4.93831	5.16221	5.28403	5.7179	5.32166	-2.27353	-2.2214	-2.15688	-2.1997	-2.23599	-2.24714	-2.22272	-2.192	-2.22144	-2.24784	-2.25726	-2.23379	-2.24703	-2.26794	-2.23943	-2.19688	-2.23003	-2.22317	-2.21575	-2.26709	-2.27704	-2.24202	-2.24769	-2.19479	0.995082	78.8934	5.1572
2840	-140658	-140376	-282.341	0.240124	0.219311	0.223002	0.186876	0.191001	0.19683	0.181869	0.202357	0.192697	0.19017	0.190123	0.186836	0.225995	0.206665	0.205184	0.173401	0.200332	0.215205	0.199033	0.203002	0.187257	0.199555	0.222122	0.183826	0.00580022	0.00565415	0.00561026	0.00544967	0.0055166	0.00578942	0.00543394	0.00545336	0.00557074	0.00599472	0.00539926	0.00621792	0.00671796	0.00651308	0.00595039	0.00565821	0.00567842	0.00638002	0.00624093	0.0062462	0.00548089	0.00558496	0.00584587	0.00565965	2.51732	4.8512	5.24086	4.69598	4.64602	5.24095	4.79593	4.87477	4.8374	5.10002	5.31575	5.21659	5.70427	4.54903	5.24778	4.99601	4.56847	5.07467	5.37184	4.5451	5.27872	5.2888	5.24501	4.90611	4.98604	-2.23656	-2.24763	-2.25102	-2.26363	-2.25833	-2.23736	-2.26488	-2.26334	-2.25409	-2.22223	-2.26767	-2.20635	-2.17276	-2.18621	-2.22545	-2.24732	-2.24577	-2.19518	-2.20475	-2.20438	-2.26115	-2.25298	-2.23315	-2.24721	0.993584	77.1371	2.53358
2850	-140669	-140390	-279.159	0.240765	0.202256	0.208381	0.186713	0.189418	0.220943	0.199051	0.190671	0.210741	0.181461	0.189693	0.246423	0.223686	0.223065	0.210648	0.205525	0.206703	0.182052	0.204367	0.206575	0.204058	0.213046	0.180854	0.177869	0.00542813	0.0057614	0.00558776	0.00595175	0.00635134	0.00538939	0.00557401	0.00578486	0.005804	0.00560602	0.00559291	0.00549668	0.00671796	0.00653697	0.00638413	0.00609635	0.00619277	0.00611677	0.00572218	0.0062462	0.0062629	0.00551444	0.00584587	0.0064717	2.76286	5.16807	5.38162	4.48381	4.41717	5.16195	5.53596	4.23736	4.94499	4.6151	5.66544	4.91064	4.38436	4.88008	4.73442	5.09025	5.01414	5.23116	4.71504	4.85097	4.13826	4.76306	4.92665	4.26983	4.34808	-2.26535	-2.23947	-2.25276	-2.22536	-2.19713	-2.26846	-2.25383	-2.23771	-2.23627	-2.25135	-2.25236	-2.2599	-2.17276	-2.18462	-2.1949	-2.21493	-2.20812	-2.21348	-2.24244	-2.20438	-2.20322	-2.2585	-2.23315	-2.18898	0.994672	78.5247	2.77766
2860	-140665	-140384	-281	0.186876	0.205926	0.204695	0.205019	0.194762	0.19884	0.206566	0.19096	0.209535	0.21427	0.182685	0.186482	0.210756	0.205606	0.19499	0.187074	0.206272	0.191988	0.206465	0.188447	0.226136	0.19235	0.209434	0.197656	0.00577347	0.00558528	0.00595624	0.00619329	0.00609635	0.00610488	0.0058613	0.00653573	0.00619402	0.00596364	0.00473157	0.0058753	0.00614869	0.00631738	0.00652996	0.00568948	0.0067744	0.00598824	0.00595725	0.00689578	0.00546585	0.00527761	0.00557209	0.00602005	2.34582	4.67346	4.9014	5.03859	5.26083	4.63552	5.01843	4.79023	4.62168	5.49177	4.49956	5.0416	5.0023	4.97235	6.36795	6.40887	5.21614	5.03862	4.44568	4.76646	5.49665	4.55523	4.44232	4.88523	4.47452	-2.23856	-2.25296	-2.22503	-2.20808	-2.21493	-2.21432	-2.23201	-2.18471	-2.20803	-2.22449	-2.32499	-2.23097	-2.21122	-2.19946	-2.18509	-2.24493	-2.16913	-2.2227	-2.22495	-2.16142	-2.26234	-2.27756	-2.25398	-2.2204	0.998786	78.5865	2.34867
2870	-140635	-140355	-280.156	0.171163	0.192289	0.21259	0.202362	0.189886	0.206938	0.173307	0.192249	0.203633	0.215998	0.209666	0.18393	0.21023	0.199991	0.185447	0.187391	0.200549	0.192604	0.16561	0.191005	0.183433	0.192022	0.187131	0.203229	0.00568204	0.0059546	0.00547068	0.00580581	0.00596387	0.00544254	0.00535219	0.00584742	0.00619149	0.00548252	0.00632038	0.0062497	0.00586751	0.00599519	0.00616717	0.0054476	0.0051844	0.0056499	0.00522686	0.00578552	0.00543847	0.00599966	0.00600309	0.0058637	2.02959	4.9871	4.38988	5.43812	4.82201	5.30432	4.44283	4.5547	4.80642	5.43472	5.23273	4.98024	4.45633	5.05584	5.32286	4.85493	4.89387	5.01561	3.97954	4.54462	4.80028	4.77628	4.52339	4.5959	5.11082	-2.2455	-2.22515	-2.26196	-2.23614	-2.22447	-2.2642	-2.27147	-2.23304	-2.20821	-2.26102	-2.19926	-2.20414	-2.23155	-2.2222	-2.20991	-2.26379	-2.2853	-2.24796	-2.28176	-2.23766	-2.26452	-2.22187	-2.22162	-2.23183	0.995432	78.5865	2.03891
2880	-140655	-140371	-283.646	0.210725	0.178072	0.204531	0.191431	0.180111	0.197073	0.187721	0.187197	0.225927	0.202236	0.205033	0.18832	0.20352	0.201779	0.188079	0.196642	0.221043	0.178461	0.200014	0.191749	0.218607	0.209499	0.211779	0.218117	0.00587053	0.0060218	0.00618556	0.00563864	0.00616852	0.00512593	0.00595025	0.00588221	0.00549444	0.00575997	0.00563917	0.00613843	0.00645194	0.00686091	0.00591734	0.00511924	0.00604566	0.00539701	0.0058827	0.00626883	0.00554373	0.00564129	0.00605316	0.00658412	2.46679	4.70238	3.90173	5.61528	5.19251	5.80624	4.49001	5.24414	5.47747	5.36022	4.42471	5.06511	4.96082	5.07744	4.31868	5.02284	4.9584	5.03094	5.12521	4.44995	4.95634	4.97203	5.37891	4.70446	4.95362	-2.23132	-2.22027	-2.20862	-2.24883	-2.20982	-2.29023	-2.22547	-2.23046	-2.26008	-2.23958	-2.24879	-2.21194	-2.19031	-2.16362	-2.22787	-2.29079	-2.21856	-2.26785	-2.23042	-2.20281	-2.2562	-2.24862	-2.21802	-2.1815	0.981768	78.1652	2.5126
2890	-140650	-140370	-279.528	0.204029	0.197611	0.207355	0.193214	0.213369	0.190952	0.190775	0.216985	0.206104	0.212475	0.198634	0.210796	0.197469	0.186059	0.180716	0.20424	0.195366	0.194509	0.204383	0.211697	0.203936	0.227957	0.224305	0.201413	0.00605849	0.00608345	0.00674645	0.00652331	0.00536521	0.00626957	0.00560153	0.00548569	0.00633457	0.00647018	0.00563917	0.00652	0.00634482	0.00632986	0.00538112	0.00551611	0.00655679	0.00592622	0.00606577	0.00622584	0.00541372	0.00611907	0.00603289	0.0056714	4.42936	5.05242	4.59737	5.04458	5.18539	4.98633	5.39325	5.18189	4.1168	4.41249	4.72146	3.82668	5.1716	4.92635	5.0888	5.02284	4.5835	5.18426	4.59913	4.90653	5.26458	4.48609	4.72409	4.88677	3.93567	-2.21764	-2.21585	-2.17092	-2.18553	-2.27041	-2.20276	-2.25169	-2.26077	-2.19828	-2.18908	-2.24879	-2.18575	-2.19758	-2.19861	-2.26913	-2.25837	-2.18331	-2.22722	-2.21711	-2.2058	-2.2665	-2.21331	-2.21947	-2.24631	0.999773	78.4853	4.43037
2900	-140644	-140364	-280.109	0.196664	0.21014	0.193483	0.20611	0.211785	0.184887	0.192032	0.203912	0.208992	0.199825	0.203339	0.225378	0.209835	0.192377	0.19636	0.216468	0.21917	0.192409	0.213101	0.20703	0.235546	0.219577	0.177694	0.174649	0.00605849	0.00584615	0.00602313	0.00559616	0.0058097	0.00598089	0.00620041	0.0055713	0.00599187	0.00599546	0.00583244	0.00567136	0.00613165	0.005759	0.0056837	0.00622095	0.00664053	0.00615833	0.00563364	0.00569551	0.00610307	0.00548228	0.00604722	0.00623068	2.67124	4.93091	5.38969	4.73199	4.45016	5.09189	5.01662	5.18189	4.15954	4.33119	4.88052	3.97093	4.29304	4.96996	4.49002	4.82599	5.10277	4.82802	4.68619	4.90653	5.37335	5.04473	5.09091	5.08409	5.69237	-2.21764	-2.23313	-2.22018	-2.25211	-2.23585	-2.22323	-2.20758	-2.25404	-2.22244	-2.22218	-2.23415	-2.24631	-2.21242	-2.23965	-2.24537	-2.20614	-2.1778	-2.21054	-2.24921	-2.24447	-2.21445	-2.26104	-2.21844	-2.20546	0.992597	78.4853	2.69116
2910	-140648	-140366	-281.153	0.202755	0.206212	0.203568	0.194831	0.179651	0.191925	0.217746	0.19286	0.22179	0.186608	0.197658	0.211379	0.172734	0.181317	0.203436	0.191075	0.187047	0.221615	0.214597	0.198372	0.223661	0.21466	0.188728	0.191902	0.00595198	0.00553876	0.00554854	0.00571466	0.00586178	0.00595376	0.00620041	0.00554364	0.00596765	0.00555778	0.00618464	0.00556517	0.00594901	0.00557102	0.0050412	0.00529068	0.00647901	0.0054818	0.00577867	0.00500764	0.00567997	0.00569555	0.00591022	0.0054566	2.70058	5.23974	5.01223	4.60436	4.9796	5.35596	5.14627	5.08457	4.59063	4.81524	5.677	5.55477	4.61954	5.52669	5.41007	4.61925	4.8285	4.66158	4.68619	4.98453	4.96691	5.07126	5.11535	5.21747	4.20582	-2.22534	-2.25659	-2.25582	-2.24301	-2.23197	-2.22521	-2.20758	-2.25621	-2.2242	-2.2551	-2.20869	-2.25452	-2.22556	-2.25407	-2.29747	-2.27649	-2.18849	-2.26108	-2.23817	-2.30037	-2.24565	-2.24446	-2.2284	-2.26308	0.998798	78.7653	2.70383
2920	-140659	-140375	-283.329	0.186616	0.197377	0.207833	0.193106	0.211169	0.174721	0.224827	0.196847	0.197918	0.186388	0.219185	0.181315	0.192426	0.19783	0.203551	0.198823	0.217472	0.200365	0.207008	0.211701	0.208114	0.201714	0.175212	0.19039	0.00603308	0.00584599	0.00573029	0.00542384	0.00565073	0.00587481	0.00595483	0.00481081	0.00551982	0.00555778	0.00573853	0.00558351	0.00541072	0.0056789	0.00553413	0.00540365	0.0056084	0.00595888	0.00557972	0.00562233	0.00551161	0.00600238	0.00613775	0.00627575	2.86358	5.13955	5.66349	5.74791	4.9796	4.96707	4.87173	5.40018	4.49322	5.74582	5.95345	5.18684	5.14347	3.63932	5.00701	4.26711	5.04502	4.68048	5.09448	4.98646	4.85259	5.73882	4.64552	4.75067	4.83911	-2.21946	-2.23314	-2.24182	-2.26569	-2.2479	-2.23101	-2.22513	-2.31778	-2.25807	-2.2551	-2.2412	-2.25309	-2.26674	-2.24574	-2.25695	-2.26731	-2.25116	-2.22484	-2.25339	-2.25008	-2.25872	-2.22168	-2.21199	-2.20233	0.988634	78.7653	2.8965
2930	-140663	-140382	-281.071	0.188959	0.210107	0.206539	0.174261	0.216428	0.215415	0.228464	0.191204	0.242908	0.18378	0.228426	0.179754	0.224961	0.211079	0.20555	0.196499	0.184551	0.214353	0.208477	0.194044	0.225507	0.191505	0.220222	0.21125	0.0062343	0.00504568	0.00561303	0.00530695	0.00567809	0.00603534	0.00530487	0.00539178	0.00582509	0.00565789	0.00573853	0.00571063	0.00541072	0.00522412	0.00555336	0.00565236	0.00545226	0.00646415	0.00557224	0.00641642	0.00652505	0.00529334	0.00558574	0.00555649	2.70772	4.66385	4.99497	5.19554	4.17	4.67286	4.3624	5.85336	5.06163	5.18011	5.63878	4.67675	4.83447	4.29381	5.43275	4.84887	4.90071	4.93009	5.40782	5.05111	4.90231	4.35386	4.50293	4.4787	4.01947	-2.20521	-2.29708	-2.2508	-2.27516	-2.2458	-2.2193	-2.27533	-2.26827	-2.2347	-2.24735	-2.2412	-2.24332	-2.26674	-2.28199	-2.25544	-2.24777	-2.26342	-2.18949	-2.25397	-2.19271	-2.18542	-2.27627	-2.25292	-2.2552	0.98925	78.7653	2.73715
2940	-140650	-140368	-282.513	0.2178	0.232482	0.211236	0.258664	0.199087	0.204783	0.186158	0.180145	0.176812	0.194559	0.233864	0.23587	0.198138	0.188763	0.187622	0.186902	0.214645	0.209705	0.181445	0.171725	0.18828	0.190479	0.188606	0.209553	0.0062714	0.00545794	0.0057433	0.00519659	0.00534818	0.00570828	0.00563059	0.00570495	0.00564804	0.00589787	0.00536026	0.00563948	0.005503	0.00553399	0.00514058	0.00581626	0.00513012	0.00597358	0.00628936	0.00576027	0.00511549	0.00597628	0.00534262	0.00619552	2.44893	4.77057	4.77062	5.52914	4.58876	4.69792	4.77583	4.88184	4.666	5.09169	4.92844	5.59499	4.19858	4.77213	4.70801	5.00407	4.81087	5.2347	5.08819	4.37065	5.39993	5.21888	5.0226	5.13339	4.99674	-2.20264	-2.26297	-2.24084	-2.28428	-2.27179	-2.2435	-2.24945	-2.24375	-2.2481	-2.2293	-2.27081	-2.24876	-2.2594	-2.25696	-2.28899	-2.23536	-2.28987	-2.22377	-2.20139	-2.23956	-2.29111	-2.22357	-2.27225	-2.20792	0.986413	78.7653	2.48266
2950	-140658	-140378	-279.93	0.196875	0.193817	0.192366	0.187344	0.209415	0.187485	0.214558	0.211037	0.220756	0.217112	0.169273	0.171396	0.207079	0.201452	0.209423	0.220743	0.188795	0.212093	0.214398	0.208195	0.208837	0.182355	0.181723	0.199084	0.00690243	0.00563524	0.005744	0.00580414	0.00646307	0.00561256	0.00553373	0.00525677	0.00622104	0.00589721	0.00545437	0.00538884	0.005503	0.00680597	0.00487336	0.00574723	0.0053823	0.00631355	0.00576754	0.00577162	0.00575741	0.00575389	0.00566623	0.00580948	2.8212	5.1148	4.5791	4.53449	4.79147	5.00245	4.43157	4.67696	4.71334	5.37801	5.16228	4.1596	4.95654	5.19979	5.36875	4.66622	4.87125	4.20624	4.96031	4.82958	4.3765	5.16553	4.99001	4.54838	5.99119	-2.161	-2.24909	-2.24079	-2.23626	-2.18956	-2.25084	-2.25698	-2.27928	-2.20614	-2.22935	-2.26326	-2.26851	-2.2594	-2.16711	-2.31217	-2.24054	-2.26903	-2.19973	-2.23901	-2.2387	-2.23977	-2.24004	-2.24671	-2.23586	0.997676	78.0071	2.82777
2960	-140643	-140362	-281.571	0.181991	0.224396	0.208751	0.200486	0.194117	0.194775	0.216911	0.174209	0.207777	0.207491	0.192855	0.212616	0.205417	0.227117	0.188446	0.192229	0.188046	0.197679	0.192669	0.200546	0.201394	0.204485	0.228656	0.216304	0.00525669	0.00623975	0.00591472	0.00617437	0.00521646	0.00576745	0.00570683	0.00540943	0.00554815	0.00520577	0.00579055	0.00525149	0.00606599	0.00497275	0.00596911	0.00611205	0.00551702	0.00537591	0.0058049	0.00514743	0.00570681	0.00619502	0.00568349	0.00549813	2.93993	4.78777	3.95877	5.51323	4.79147	5.00245	4.71773	4.8049	4.4694	5.09465	4.55959	5.17868	5.04722	4.26297	4.53652	5.618	5.20412	4.3361	5.77852	4.54488	5.54166	5.8198	4.85437	5.02698	5.14421	-2.27929	-2.20483	-2.22807	-2.20941	-2.28262	-2.23902	-2.2436	-2.26685	-2.25585	-2.28352	-2.23728	-2.27972	-2.2171	-2.3034	-2.22409	-2.21381	-2.2583	-2.26955	-2.23621	-2.28841	-2.24361	-2.20796	-2.24538	-2.25978	0.993315	78.0071	2.95971
2970	-140661	-140378	-282.334	0.202745	0.202444	0.213809	0.233565	0.20534	0.211972	0.199822	0.225914	0.195319	0.202101	0.19593	0.211851	0.198051	0.175679	0.198045	0.220932	0.178319	0.220416	0.202623	0.201787	0.220659	0.205796	0.22597	0.196763	0.00632314	0.00539688	0.00566695	0.00576975	0.0056531	0.00592759	0.00562549	0.00600702	0.00567118	0.00530292	0.00519545	0.00513703	0.00491395	0.00603614	0.00589218	0.00547584	0.00516899	0.00504615	0.0056366	0.00533884	0.00578937	0.00618066	0.00568349	0.00563449	2.47603	5.64856	4.87517	4.42101	5.34978	4.6401	5.72946	4.92583	5.51062	5.69733	4.61455	5.76933	4.89154	5.03262	4.95193	4.85435	4.89951	4.1029	4.74928	5.33477	4.69684	4.9022	3.91403	4.92822	4.31695	-2.19907	-2.26786	-2.24665	-2.23884	-2.24771	-2.22712	-2.24984	-2.22134	-2.24633	-2.27548	-2.28438	-2.28929	-2.30857	-2.21924	-2.22972	-2.26155	-2.28659	-2.29704	-2.24898	-2.27255	-2.23737	-2.20897	-2.24538	-2.24915	0.988888	77.953	2.50385
2980	-140646	-140362	-284.259	0.190346	0.190403	0.205181	0.184181	0.200157	0.20511	0.185557	0.199597	0.194638	0.18242	0.179845	0.217385	0.21492	0.192013	0.192212	0.229028	0.187618	0.209373	0.179841	0.210264	0.202843	0.197226	0.206221	0.192953	0.00573107	0.00561982	0.00551784	0.0058864	0.00500081	0.00551434	0.00538208	0.00479715	0.00588546	0.00587292	0.00536096	0.00594048	0.00584428	0.00548834	0.00592296	0.005752	0.00546135	0.00574524	0.00527659	0.00590263	0.00578937	0.00574227	0.00578472	0.00600361	4.33411	5.77224	4.98532	4.87808	5.3344	4.46694	4.98852	5.34479	5.22777	4.94047	6.03161	5.42711	5.84195	5.02344	4.29278	4.54053	4.91783	5.00156	5.39786	4.61372	5.35379	4.84303	5.08655	4.49147	4.59169	-2.24176	-2.25028	-2.25823	-2.23015	-2.30096	-2.25851	-2.26905	-2.31902	-2.23022	-2.23115	-2.27076	-2.22618	-2.23327	-2.26056	-2.22746	-2.24018	-2.2627	-2.24069	-2.27765	-2.22895	-2.23737	-2.24092	-2.23772	-2.22159	0.995899	77.953	4.35195
2990	-140661	-140378	-283.213	0.228883	0.213452	0.186571	0.204663	0.199736	0.169334	0.208907	0.210002	0.214064	0.204293	0.216124	0.205784	0.24139	0.183058	0.19312	0.205661	0.187256	0.191703	0.21477	0.210579	0.198439	0.219239	0.174394	0.20078	0.00527915	0.00566788	0.00617987	0.00540884	0.0059336	0.00543258	0.00557147	0.00576961	0.00586846	0.00584041	0.00575053	0.00657064	0.0056474	0.00625161	0.00559516	0.00522701	0.00576911	0.00547815	0.00553682	0.00561818	0.00551708	0.00554825	0.00652775	0.00584361	3.12612	4.85337	6.01594	5.08189	5.3344	5.00184	4.7168	5.14101	4.87716	4.81015	5.08344	5.44082	4.23365	4.80203	5.303	4.7408	4.95497	4.78151	4.51728	5.50347	4.83262	4.79499	5.15266	4.90639	5.08354	-2.27744	-2.24658	-2.20902	-2.2669	-2.22668	-2.26499	-2.25403	-2.23885	-2.23148	-2.23356	-2.24029	-2.18239	-2.24815	-2.20401	-2.25219	-2.28175	-2.23889	-2.26137	-2.25674	-2.2504	-2.25829	-2.25584	-2.18524	-2.23332	0.992257	76.6584	3.15052
3000	-140651	-140371	-280.19	0.185215	0.174775	0.185386	0.234677	0.224671	0.184883	0.205194	0.21903	0.190236	0.201451	0.184855	0.202468	0.200478	0.196845	0.228289	0.218146	0.196651	0.205702	0.192207	0.178714	0.200607	0.249346	0.190873	0.201545	0.00565917	0.00581543	0.00573485	0.00652838	0.00564095	0.00496508	0.00604264	0.00534196	0.00553945	0.00605157	0.00654383	0.00583089	0.00515139	0.00627327	0.00550947	0.00559011	0.00580481	0.00569659	0.0058089	0.0059272	0.0061946	0.00582654	0.00532962	0.00597971	3.10739	4.89784	4.74568	5.15483	5.36221	4.90695	5.49212	4.64117	5.28976	5.08478	4.17514	4.8793	4.84136	6.40695	4.86751	5.45155	4.61876	4.82531	4.43831	5.47141	4.15561	4.56031	4.88119	4.45889	4.42133	-2.24725	-2.23542	-2.24148	-2.18519	-2.24865	-2.30407	-2.21877	-2.2723	-2.25653	-2.21813	-2.18417	-2.23427	-2.28808	-2.20251	-2.25889	-2.25258	-2.23621	-2.24438	-2.23591	-2.22715	-2.20799	-2.23459	-2.2733	-2.22332	0.998216	79.7314	3.11294
